time, tln-10A04R02T01, tln-10A12R02T01, tln-10A22R02T01, tln-10A35R02T01, tln-10A49R02T01, tln-10A58R02T01
(s), (K), (K), (K), (K), (K), (K)
7.852985382080078, 405.7274475097656, 405.7263488769531, 405.7239685058594, 406.6977233886719, 405.71197509765625, 405.7073974609375
7.963085174560547, 405.7293701171875, 405.7282409667969, 405.7259826660156, 405.7252197265625, 405.7135925292969, 405.708251953125
8.063236236572266, 405.73114013671875, 405.7300109863281, 405.7275390625, 409.875244140625, 405.7138671875, 405.7084045410156
8.165102005004883, 405.7329406738281, 405.73175048828125, 405.7842712402344, 409.4988098144531, 405.7143249511719, 405.7085876464844
8.26696491241455, 405.73626708984375, 405.7349853515625, 405.8582763671875, 406.4398498535156, 405.71514892578125, 405.7090759277344
8.376710891723633, 405.74041748046875, 405.7390441894531, 405.7946472167969, 405.6340026855469, 405.7167053222656, 405.7098693847656
8.490143775939941, 405.7447509765625, 405.7601623535156, 406.7057800292969, 405.7090148925781, 405.71807861328125, 405.7106018066406
8.591897964477539, 405.74578857421875, 405.8066711425781, 406.7333984375, 405.7274169921875, 405.71771240234375, 405.7104187011719
8.697918891906738, 405.743896484375, 405.7772521972656, 406.32244873046875, 405.7262268066406, 405.71685791015625, 405.70989990234375
8.798591613769531, 405.7584228515625, 405.764892578125, 407.1119079589844, 405.734619140625, 405.72265625, 405.71307373046875
8.904738426208496, 405.7628479003906, 405.76458740234375, 409.10870361328125, 405.73577880859375, 405.72271728515625, 405.7131652832031
9.019099235534668, 405.8843078613281, 405.7743835449219, 408.6498718261719, 405.74139404296875, 405.7264404296875, 405.7152404785156
9.139452934265137, 406.4263916015625, 405.8081359863281, 406.9764709472656, 405.76019287109375, 405.7392883300781, 405.7228088378906
9.241653442382812, 407.24835205078125, 405.8304443359375, 406.1195983886719, 405.7723693847656, 405.7502746582031, 405.7286376953125
9.36587905883789, 405.8423156738281, 405.8019104003906, 406.0354309082031, 405.76611328125, 405.7289733886719, 405.720703125
9.47632122039795, 405.775634765625, 405.7720947265625, 406.0289306640625, 405.74847412109375, 405.724365234375, 405.71636962890625
9.604170799255371, 405.866455078125, 405.73529052734375, 406.1458435058594, 405.73187255859375, 405.7151794433594, 405.7057800292969
9.7063570022583, 405.7494812011719, 405.73114013671875, 405.9890441894531, 405.7175598144531, 405.7117919921875, 405.70745849609375
9.81099796295166, 405.762939453125, 405.7408142089844, 406.06072998046875, 405.72119140625, 405.7141418457031, 405.7086486816406
9.916252136230469, 405.722900390625, 405.7428894042969, 406.29833984375, 405.7220153808594, 405.7145080566406, 405.7090148925781
10.024580001831055, 405.7372741699219, 405.739990234375, 406.24407958984375, 405.7210388183594, 405.7137145996094, 405.7087707519531
10.142511367797852, 405.7238464355469, 405.7239685058594, 405.71954345703125, 405.7137756347656, 405.70928955078125, 405.7061767578125
10.259915351867676, 398.94708251953125, 405.74078369140625, 405.73138427734375, 405.7228698730469, 405.71502685546875, 405.708984375
10.36429214477539, 403.22625732421875, 406.23846435546875, 405.728759765625, 405.7199401855469, 405.7129821777344, 405.7080078125
10.485121726989746, 395.7991027832031, 406.61865234375, 405.72784423828125, 405.7193908691406, 405.7127380371094, 405.7078552246094
10.62499713897705, 389.74920654296875, 406.26568603515625, 405.74090576171875, 405.7281188964844, 405.7181091308594, 405.7099304199219
10.747456550598145, 389.33428955078125, 406.41693115234375, 405.75372314453125, 405.73602294921875, 405.72296142578125, 405.71319580078125
10.868762016296387, 390.6686706542969, 406.65350341796875, 405.8072509765625, 405.76751708984375, 405.74853515625, 405.728271484375
10.968807220458984, 394.5335388183594, 406.3644104003906, 405.9739685058594, 405.8385009765625, 405.829833984375, 405.7730712890625
11.075837135314941, 399.26007080078125, 406.230712890625, 405.9292297363281, 405.8309326171875, 405.80322265625, 405.75689697265625
11.179330825805664, 401.6724548339844, 406.2125244140625, 405.80810546875, 405.7669677734375, 405.7502746582031, 405.73101806640625
11.30512809753418, 396.1799011230469, 406.21148681640625, 405.7259521484375, 405.7165832519531, 405.7103576660156, 405.7063903808594
11.416966438293457, 391.3542175292969, 406.6136474609375, 405.7267150878906, 405.7242431640625, 405.7129211425781, 405.70849609375
11.517003059387207, 389.38616943359375, 406.67462158203125, 405.7469787597656, 405.7294921875, 405.721923828125, 405.71234130859375
11.63078784942627, 390.155517578125, 405.8080749511719, 405.7854309082031, 405.7586975097656, 405.738037109375, 405.7215881347656
11.744063377380371, 392.93017578125, 405.748779296875, 405.73870849609375, 405.7246398925781, 405.71527099609375, 405.70794677734375
11.844770431518555, 394.6194763183594, 405.7314758300781, 405.7251281738281, 405.71685791015625, 405.7109375, 405.7067565917969
11.96135139465332, 394.3995666503906, 405.71917724609375, 405.71533203125, 405.71087646484375, 405.70751953125, 405.7052001953125
12.096308708190918, 390.99005126953125, 405.7125244140625, 405.71112060546875, 405.70855712890625, 405.7063293457031, 405.70465087890625
12.197901725769043, 388.084228515625, 405.71063232421875, 405.7088623046875, 405.7071533203125, 405.70556640625, 405.70428466796875
12.309907913208008, 385.5473327636719, 405.7096862792969, 405.70819091796875, 405.7068176269531, 405.7054443359375, 405.7042541503906
12.433394432067871, 383.70654296875, 405.70947265625, 405.7080383300781, 405.7067565917969, 405.7054443359375, 405.70428466796875
12.569539070129395, 382.5897521972656, 405.71051025390625, 405.7088623046875, 405.70733642578125, 405.70574951171875, 405.70440673828125
12.719637870788574, 382.17547607421875, 405.7093505859375, 405.70794677734375, 405.7066955566406, 405.70538330078125, 405.7042541503906
12.88512134552002, 382.3782958984375, 405.7073059082031, 405.7063903808594, 405.7055969238281, 405.70477294921875, 405.7039489746094
13.067567825317383, 382.93548583984375, 405.7076416015625, 405.7066345214844, 405.7058410644531, 405.7049865722656, 405.7041015625
13.26871395111084, 383.48895263671875, 405.70751953125, 405.70660400390625, 405.70587158203125, 405.7050476074219, 405.7041320800781
13.37689208984375, 383.4413146972656, 405.7073059082031, 405.70635986328125, 405.7056579589844, 405.7048645019531, 405.70404052734375
13.490478515625, 384.44097900390625, 405.7069091796875, 405.7060852050781, 405.7054748535156, 405.7048034667969, 405.7040100097656
13.594868659973145, 385.0472106933594, 405.713134765625, 405.7110595703125, 405.7092590332031, 405.7071838378906, 405.70513916015625
13.702582359313965, 384.72625732421875, 405.76416015625, 405.7510681152344, 405.7349853515625, 405.7225646972656, 405.7130432128906
13.813985824584961, 384.08135986328125, 405.7839050292969, 405.7677001953125, 405.7454833984375, 405.72894287109375, 405.7165222167969
13.920594215393066, 383.6441650390625, 405.78271484375, 405.7668762207031, 405.74468994140625, 405.7283935546875, 405.71630859375
14.036652565002441, 383.46246337890625, 405.7586669921875, 405.7458801269531, 405.7300109863281, 405.71875, 405.7110595703125
14.152193069458008, 383.29876708984375, 405.7447204589844, 405.73590087890625, 405.72406005859375, 405.7153625488281, 405.7091979980469
14.254913330078125, 382.7100830078125, 405.7357482910156, 405.7287292480469, 405.71966552734375, 405.71270751953125, 405.7077941894531
14.373824119567871, 381.5298156738281, 405.7243347167969, 405.71966552734375, 405.7138366699219, 405.7092590332031, 405.70599365234375
14.511479377746582, 380.3033142089844, 405.7178039550781, 405.71484375, 405.7109680175781, 405.70770263671875, 405.7052917480469
14.615102767944336, 379.71124267578125, 405.7144470214844, 405.7120361328125, 405.709228515625, 405.70672607421875, 405.7048034667969
14.734623908996582, 379.1683349609375, 405.7104797363281, 405.70880126953125, 405.70697021484375, 405.705322265625, 405.7041015625
14.834779739379883, 378.7648620605469, 405.7114562988281, 405.7095642089844, 405.7076721191406, 405.70587158203125, 405.70440673828125
14.956520080566406, 378.64874267578125, 406.05615234375, 405.72967529296875, 405.7216491699219, 405.7144775390625, 405.7086486816406
15.064752578735352, 378.6261901855469, 406.4918518066406, 405.7602844238281, 405.7413024902344, 405.72625732421875, 405.7147216796875
15.168684005737305, 378.04595947265625, 406.906982421875, 405.78729248046875, 405.7584533691406, 405.7376403808594, 405.7215881347656
15.284010887145996, 377.1726379394531, 406.8940124511719, 405.77911376953125, 405.75286865234375, 405.7337951660156, 405.7194519042969
15.392197608947754, 376.4788818359375, 406.8677673339844, 405.8074951171875, 405.7738342285156, 405.74884033203125, 405.728271484375
15.509973526000977, 376.0628662109375, 408.6527404785156, 405.85205078125, 405.8071594238281, 405.77276611328125, 405.74090576171875
15.62722396850586, 375.97015380859375, 406.238525390625, 406.7685852050781, 405.86175537109375, 405.7914733886719, 405.7520446777344
15.727731704711914, 375.9278259277344, 406.375244140625, 406.1502380371094, 405.9579162597656, 405.8556213378906, 405.77783203125
15.841508865356445, 375.953857421875, 406.3544616699219, 406.1625671386719, 406.0743713378906, 406.2386474609375, 407.8458557128906
15.965372085571289, 376.0499267578125, 406.386962890625, 406.21051025390625, 406.1376647949219, 406.0980529785156, 408.16485595703125
16.088680267333984, 375.80157470703125, 406.60284423828125, 406.44732666015625, 406.3175048828125, 406.1353759765625, 407.0998229980469
16.198307037353516, 375.1754150390625, 406.6982421875, 406.5411682128906, 406.35296630859375, 406.024169921875, 405.9255676269531
16.315919876098633, 374.5067138671875, 406.7625732421875, 406.61846923828125, 406.4034118652344, 406.06060791015625, 405.9308166503906
16.43964958190918, 374.58575439453125, 406.5904235839844, 406.4097595214844, 406.2930603027344, 405.971435546875, 405.87109375
16.56282615661621, 374.8994445800781, 406.6493225097656, 406.4674987792969, 406.3710632324219, 406.0205993652344, 405.8950500488281
16.689741134643555, 374.5577697753906, 406.6544189453125, 406.4223327636719, 406.3603820800781, 406.4469299316406, 405.88995361328125
16.796995162963867, 373.9414367675781, 406.5779724121094, 406.1896667480469, 406.1866149902344, 406.2921447753906, 405.799560546875
16.903837203979492, 373.2059020996094, 406.6617736816406, 406.11041259765625, 406.12042236328125, 406.0905456542969, 406.23577880859375
17.01592254638672, 372.6769714355469, 406.95294189453125, 406.1226501464844, 406.12322998046875, 406.0163269042969, 406.4142150878906
17.135406494140625, 372.5747375488281, 405.9986572265625, 406.1596984863281, 406.1288146972656, 406.0274658203125, 406.07818603515625
17.254356384277344, 372.7965087890625, 405.9508361816406, 406.1124572753906, 406.0887756347656, 406.00335693359375, 405.9617614746094
17.360109329223633, 373.004150390625, 405.86669921875, 406.0412292480469, 406.02294921875, 405.9586486816406, 405.971435546875
17.48253059387207, 373.062255859375, 405.8490905761719, 406.0128479003906, 405.997802734375, 405.9468688964844, 405.9320983886719
17.624248504638672, 372.6376647949219, 405.805419921875, 405.9686279296875, 405.9460144042969, 405.9021911621094, 405.72967529296875
17.73093032836914, 372.1678466796875, 405.7500305175781, 405.97381591796875, 405.7323913574219, 405.93756103515625, 405.7153015136719
17.861949920654297, 371.6253967285156, 405.79693603515625, 406.1677551269531, 405.7590637207031, 405.7393798828125, 405.7253723144531
17.971155166625977, 371.1968688964844, 405.76812744140625, 405.7597961425781, 405.74163818359375, 405.72833251953125, 405.7182312011719
18.103893280029297, 370.76458740234375, 405.7532043457031, 405.7458190917969, 405.7313232421875, 405.7210388183594, 405.7130432128906
18.221904754638672, 370.50299072265625, 405.76641845703125, 405.7515563964844, 405.7386169433594, 405.7254333496094, 405.7157897949219
18.3585147857666, 370.2738342285156, 405.763671875, 405.755615234375, 405.7381286621094, 405.72552490234375, 405.7161560058594
18.461353302001953, 370.1383972167969, 405.7507019042969, 405.74542236328125, 405.72979736328125, 405.7197265625, 405.71234130859375
18.57473373413086, 370.01507568359375, 405.744140625, 405.73828125, 405.72601318359375, 405.71728515625, 405.7107238769531
18.69973373413086, 369.8835754394531, 405.740966796875, 405.734619140625, 405.7242431640625, 405.7160949707031, 405.7099609375
18.837547302246094, 369.6948547363281, 405.7362365722656, 405.7305908203125, 405.7214050292969, 405.7142333984375, 405.7088623046875
18.989484786987305, 369.3875732421875, 405.73211669921875, 405.7270812988281, 405.7190856933594, 405.7127685546875, 405.7080383300781
19.156997680664062, 369.01373291015625, 405.7291259765625, 405.72430419921875, 405.71728515625, 405.7115783691406, 405.7074279785156
19.3416805267334, 368.63214111328125, 405.7254638671875, 405.721435546875, 405.71539306640625, 405.71044921875, 405.70684814453125
19.5452938079834, 368.22296142578125, 405.7229919433594, 405.7192077636719, 405.7140808105469, 405.7096862792969, 405.7064208984375
19.654796600341797, 368.0110778808594, 405.7215270996094, 405.7180480957031, 405.7132263183594, 405.7091369628906, 405.7061462402344
19.769775390625, 367.7789611816406, 405.7292785644531, 405.7223205566406, 405.71771240234375, 405.71185302734375, 405.7074890136719
19.962051391601562, 367.3558349609375, 405.7413635253906, 405.73199462890625, 405.7240295410156, 405.71551513671875, 405.709228515625
20.135086059570312, 367.001953125, 405.75665283203125, 405.74462890625, 405.73223876953125, 405.72039794921875, 405.7118225097656
20.29378890991211, 366.76239013671875, 405.7629089355469, 405.75201416015625, 405.7352600097656, 405.7222900390625, 405.7129211425781
20.468759536743164, 366.5939025878906, 405.76202392578125, 405.752197265625, 405.7345275878906, 405.7218322753906, 405.7127685546875
20.661663055419922, 366.417724609375, 405.7531433105469, 405.74456787109375, 405.7297668457031, 405.7191467285156, 405.71136474609375
20.765409469604492, 366.28173828125, 405.7369384765625, 405.732421875, 405.7210998535156, 405.7139587402344, 405.708740234375
20.87434196472168, 366.1003723144531, 405.7420349121094, 405.7336120605469, 405.72369384765625, 405.7156677246094, 405.7095642089844
20.988719940185547, 365.858154296875, 405.7676696777344, 405.74884033203125, 405.7366027832031, 405.72357177734375, 405.71356201171875
21.08875274658203, 365.6618957519531, 405.8369140625, 405.80126953125, 405.7754821777344, 405.74957275390625, 405.7290344238281
21.195110321044922, 365.4418640136719, 405.9015197753906, 405.8645935058594, 405.8153076171875, 405.7775573730469, 405.7436828613281
21.324390411376953, 365.187255859375, 405.9872741699219, 405.9384765625, 405.8702087402344, 405.8122863769531, 405.7623596191406
21.4393253326416, 364.982666015625, 406.0642395019531, 406.0007629394531, 405.9127502441406, 405.8376159667969, 405.7736511230469
21.572376251220703, 364.7855224609375, 406.5827331542969, 406.1534118652344, 406.4954528808594, 405.91204833984375, 405.8149719238281
21.67253303527832, 364.6556396484375, 406.7992858886719, 406.3269958496094, 406.73388671875, 406.7957458496094, 409.539794921875
21.782957077026367, 364.5002136230469, 406.9304504394531, 406.58563232421875, 407.0864562988281, 406.6584777832031, 405.9088439941406
21.88351821899414, 364.3532409667969, 407.1119079589844, 406.80108642578125, 406.619140625, 406.54290771484375, 406.0080261230469
21.986120223999023, 364.2007751464844, 407.16845703125, 406.9059753417969, 406.7329406738281, 406.461181640625, 406.109130859375
22.089111328125, 364.0586853027344, 407.1467590332031, 406.9367980957031, 406.7783203125, 406.48492431640625, 406.23199462890625
22.200077056884766, 363.9154357910156, 407.1016540527344, 406.8893127441406, 406.743896484375, 406.46087646484375, 406.3132019042969
22.30394172668457, 363.7864685058594, 407.08148193359375, 406.8272705078125, 406.69915771484375, 406.4263916015625, 406.2869567871094
22.412376403808594, 363.6435546875, 407.01885986328125, 406.755615234375, 406.6205139160156, 406.3863220214844, 406.2596130371094
22.522701263427734, 363.4943542480469, 407.0199279785156, 406.6165771484375, 406.5025634765625, 406.3122253417969, 406.218505859375
22.624656677246094, 363.36236572265625, 407.32708740234375, 406.4669189453125, 406.385498046875, 406.22247314453125, 406.1554260253906
22.7323055267334, 363.22039794921875, 407.3114013671875, 406.4026184082031, 406.32904052734375, 406.1728515625, 406.1273498535156
22.834978103637695, 363.0832214355469, 406.8966979980469, 406.3494567871094, 406.2857360839844, 406.1468505859375, 406.11614990234375
22.93675994873047, 362.94989013671875, 406.6206970214844, 406.30352783203125, 406.24542236328125, 406.1260986328125, 406.1094055175781
23.039276123046875, 362.81982421875, 406.3860168457031, 406.2543029785156, 406.19061279296875, 406.0952453613281, 406.091796875
23.147109985351562, 362.6847229003906, 406.48028564453125, 406.2076110839844, 405.9661865234375, 406.05535888671875, 406.06201171875
23.256729125976562, 362.5460510253906, 406.71502685546875, 406.0377502441406, 405.9526672363281, 405.86773681640625, 405.79583740234375
23.372093200683594, 362.4065246582031, 407.1619567871094, 406.0131530761719, 405.8659362792969, 405.833251953125, 405.78387451171875
23.497682571411133, 362.26904296875, 408.1129455566406, 406.00787353515625, 405.87908935546875, 405.8512878417969, 405.7861633300781
23.622711181640625, 362.15142822265625, 409.0520324707031, 405.9917907714844, 405.9193420410156, 405.8572998046875, 405.8065490722656
23.727113723754883, 362.0687561035156, 409.4219970703125, 405.95782470703125, 405.8923034667969, 405.83746337890625, 405.7915954589844
23.837472915649414, 361.97796630859375, 409.47271728515625, 405.88018798828125, 405.8283386230469, 405.7865905761719, 405.75128173828125
23.971614837646484, 361.8280944824219, 409.37420654296875, 405.8271789550781, 405.78912353515625, 405.7611083984375, 405.7368469238281
24.09087371826172, 361.65985107421875, 409.35943603515625, 405.81085205078125, 405.77947998046875, 405.7557678222656, 405.73590087890625
24.22892951965332, 361.4564208984375, 409.4604187011719, 405.802734375, 405.775146484375, 405.7542419433594, 405.7374267578125
24.332853317260742, 361.31878662109375, 409.07379150390625, 405.79205322265625, 405.7662658691406, 405.7466735839844, 405.731201171875
24.447431564331055, 361.1890869140625, 408.61383056640625, 405.7851257324219, 405.7613220214844, 405.7431640625, 405.7289733886719
24.573753356933594, 361.06243896484375, 409.0292663574219, 405.7793273925781, 405.7574768066406, 405.74072265625, 405.7276306152344
24.713024139404297, 360.93243408203125, 405.8032531738281, 405.7721862792969, 405.7520446777344, 405.736572265625, 405.72442626953125
24.866567611694336, 360.7850646972656, 405.7752380371094, 405.7648620605469, 405.7464599609375, 405.7322692871094, 405.7212219238281
25.035852432250977, 360.6028137207031, 405.76641845703125, 405.7574462890625, 405.74072265625, 405.7278137207031, 405.71783447265625
25.22248649597168, 360.3904724121094, 405.7601318359375, 405.7509765625, 405.7357482910156, 405.7239685058594, 405.7149963378906
25.322860717773438, 360.2779846191406, 405.7537841796875, 405.7454528808594, 405.7317810058594, 405.72119140625, 405.7132263183594
25.428251266479492, 360.16302490234375, 405.7542724609375, 405.7460632324219, 405.7322692871094, 405.721435546875, 405.7132263183594
25.53891372680664, 360.0485534667969, 405.7484436035156, 405.7408752441406, 405.7284240722656, 405.7187805175781, 405.7116394042969
25.655107498168945, 359.93670654296875, 405.9862060546875, 405.7410888671875, 405.728759765625, 405.718994140625, 405.7117004394531
25.777111053466797, 359.8217468261719, 406.439697265625, 405.7388610839844, 405.72723388671875, 405.71795654296875, 405.7110595703125
25.905216217041016, 359.69866943359375, 414.36376953125, 405.7535400390625, 405.73724365234375, 405.7242431640625, 405.7144470214844
26.06084442138672, 359.5406494140625, 409.7090759277344, 405.7615051269531, 405.7428894042969, 405.7279968261719, 405.7165832519531
26.232423782348633, 359.3475646972656, 408.38330078125, 405.7618103027344, 405.7423095703125, 405.7272644042969, 405.716064453125
