time, pn-10A04R01T01, pn-10A12R01T01, pn-10A22R01T01, pn-10A35R01T01, pn-10A49R01T01, pn-10A58R01T01
(s), (Pa), (Pa), (Pa), (Pa), (Pa), (Pa)
174.58798217773438, 321395.125, 315782.65625, 308828.9375, 305801.78125, 304119.625, 303331.75
174.6894073486328, 321522.90625, 315911.65625, 308961.78125, 305685.21875, 304163.90625, 303374.5
174.78970336914062, 321503.1875, 315891.65625, 308951.90625, 305614.34375, 304160.59375, 303378.78125
174.892333984375, 321427.71875, 315815.4375, 308864.625, 305609.40625, 304109.46875, 303335.1875
174.9954833984375, 321474.09375, 315862.125, 308912.5625, 305689.78125, 304006.53125, 303215.4375
175.09707641601562, 321467.0, 315856.6875, 308920.96875, 305783.4375, 304123.03125, 303347.5625
175.19760131835938, 321447.5, 315835.0, 308885.1875, 305555.4375, 304025.28125, 303253.0
175.30120849609375, 321441.09375, 315828.4375, 308875.09375, 305590.3125, 304097.65625, 303331.09375
175.4033203125, 321523.25, 315912.5, 308979.375, 305936.46875, 304183.375, 303388.125
175.50364685058594, 321613.28125, 316002.6875, 309070.21875, 305938.53125, 304285.84375, 303506.25
175.60433959960938, 321699.5625, 316086.40625, 309114.21875, 306005.375, 304563.40625, 303811.25
175.70611572265625, 321722.15625, 316109.84375, 309162.5, 305835.6875, 304250.0625, 303393.65625
175.8070831298828, 321741.6875, 316131.40625, 309204.09375, 306180.09375, 304544.90625, 303702.125
175.90887451171875, 321856.40625, 316245.9375, 309295.21875, 306084.625, 304375.96875, 303455.6875
176.00914001464844, 321799.75, 316188.78125, 309240.78125, 305987.4375, 304595.125, 303724.34375
176.11236572265625, 321703.0, 316091.34375, 309143.4375, 305867.625, 304442.4375, 303515.25
176.21324157714844, 321801.0625, 316189.90625, 309253.34375, 306384.375, 304777.09375, 303871.9375
176.3135223388672, 321900.0625, 316287.90625, 309326.03125, 306088.1875, 304487.0, 303547.375
176.41416931152344, 321859.71875, 316247.3125, 309294.96875, 306210.59375, 304786.03125, 303902.0625
176.51480102539062, 321831.9375, 316220.21875, 309272.3125, 306080.9375, 304699.9375, 303764.28125
176.6153564453125, 321878.75, 316268.8125, 309330.78125, 306291.40625, 304884.9375, 304032.6875
176.71713256835938, 322077.875, 316467.5625, 309542.28125, 306563.625, 304687.53125, 303662.65625
176.8174591064453, 321947.34375, 316335.875, 309372.375, 306145.46875, 304705.21875, 303793.9375
176.91897583007812, 321830.8125, 316219.59375, 309279.53125, 306022.5, 304627.3125, 303667.21875
177.01947021484375, 321890.3125, 316279.25, 309347.65625, 306306.4375, 304687.875, 303719.21875
177.12205505371094, 322113.96875, 316505.46875, 309581.6875, 306663.03125, 304598.5, 303595.4375
177.22352600097656, 322030.59375, 316415.78125, 309436.46875, 306152.03125, 304658.125, 303667.75
177.32510375976562, 321870.78125, 316257.0625, 309294.0625, 305896.75, 304559.15625, 303486.25
177.42564392089844, 322091.8125, 316477.03125, 309506.25, 306140.0, 304854.625, 303782.65625
177.5258331298828, 322307.46875, 316688.125, 309654.96875, 306545.0, 304914.75, 303757.3125
177.62599182128906, 322470.71875, 316860.0625, 309940.5, 306652.03125, 305062.875, 304034.6875
177.72698974609375, 322310.25, 316698.65625, 309755.375, 306118.53125, 304848.90625, 303683.15625
177.8271942138672, 322121.125, 316511.1875, 309578.21875, 306227.5, 304852.65625, 303700.5
177.92808532714844, 322373.09375, 316766.71875, 309884.96875, 306999.40625, 305206.3125, 303916.625
178.03021240234375, 322463.09375, 316848.3125, 309853.53125, 306526.09375, 304933.375, 303713.9375
178.13250732421875, 322202.46875, 316589.53125, 309626.71875, 306169.84375, 304822.6875, 303711.40625
178.2340087890625, 321992.5625, 316383.125, 309460.875, 306038.15625, 304777.53125, 303710.75
178.33551025390625, 322052.03125, 316445.28125, 309540.4375, 306501.40625, 304863.46875, 303807.28125
178.43980407714844, 322211.96875, 316603.1875, 309671.84375, 306633.28125, 304752.65625, 303658.09375
