time, tln-10A04R01T01, tln-10A12R01T01, tln-10A22R01T01, tln-10A35R01T01, tln-10A49R01T01, tln-10A58R01T01
(s), (K), (K), (K), (K), (K), (K)
4.671690464019775, 406.2496643066406, 406.75018310546875, 406.0971374511719, 406.10546875, 406.018310546875, 406.033203125
4.78776741027832, 406.4599304199219, 406.7215576171875, 406.09716796875, 406.1087646484375, 406.0235290527344, 406.08917236328125
4.922141075134277, 406.20343017578125, 406.6398620605469, 406.1132507324219, 406.10003662109375, 406.0238342285156, 406.1712646484375
5.023294448852539, 406.33917236328125, 406.56878662109375, 406.1241149902344, 406.1008605957031, 406.0306091308594, 406.20965576171875
5.1348161697387695, 406.4939270019531, 406.501953125, 406.1307373046875, 406.1072692871094, 406.0476989746094, 406.2320251464844
5.257768630981445, 406.566650390625, 406.4433898925781, 406.11846923828125, 406.1042175292969, 406.0785827636719, 406.2302551269531
5.35908317565918, 406.4627990722656, 406.40863037109375, 406.13885498046875, 406.1108703613281, 406.13482666015625, 406.2353210449219
5.469796657562256, 406.6398010253906, 406.3953552246094, 406.1372375488281, 406.1160583496094, 406.181884765625, 406.2372741699219
5.5783185958862305, 406.86993408203125, 406.3873596191406, 406.13677978515625, 406.0762023925781, 406.1180114746094, 406.2425231933594
5.681950092315674, 407.2198181152344, 406.3814697265625, 406.1432800292969, 406.0279541015625, 406.06793212890625, 406.2472839355469
5.785118579864502, 407.315673828125, 406.39093017578125, 406.1137390136719, 405.9128112792969, 405.9524841308594, 406.1924743652344
5.910521030426025, 407.4470520019531, 406.4367980957031, 405.9799499511719, 405.8910217285156, 405.84967041015625, 405.9660339355469
6.022008419036865, 407.5987243652344, 406.5328063964844, 405.9571838378906, 405.90484619140625, 405.8476867675781, 405.8556213378906
6.151069641113281, 407.6676330566406, 406.72821044921875, 405.94598388671875, 405.9019470214844, 405.862060546875, 405.85321044921875
6.300473690032959, 407.73980712890625, 406.9180908203125, 405.8893737792969, 405.9106140136719, 405.8556823730469, 405.8511047363281
6.412941932678223, 407.7611999511719, 406.814453125, 405.8705139160156, 405.9320983886719, 405.830810546875, 405.86163330078125
6.536937713623047, 407.8219299316406, 406.78363037109375, 405.97271728515625, 406.13531494140625, 405.9720153808594, 406.0287170410156
6.673643589019775, 407.9421081542969, 406.7955322265625, 406.16748046875, 406.2042541503906, 406.0306701660156, 405.7081604003906
6.785762786865234, 407.7950134277344, 406.80633544921875, 406.17138671875, 406.1854248046875, 406.1233215332031, 405.70574951171875
6.913528919219971, 407.4084777832031, 406.6639099121094, 406.1255187988281, 406.1109924316406, 406.25286865234375, 405.7071838378906
7.014155387878418, 405.7677307128906, 406.8180847167969, 406.11199951171875, 406.145751953125, 406.20208740234375, 405.7078552246094
7.1195831298828125, 405.7341003417969, 406.72723388671875, 406.0671081542969, 406.1750183105469, 406.1899719238281, 405.7071533203125
7.229507923126221, 405.73553466796875, 406.7176208496094, 406.0520935058594, 406.23358154296875, 405.71368408203125, 405.7073059082031
7.336047649383545, 405.73553466796875, 406.7160339355469, 406.056396484375, 406.2423095703125, 405.7091064453125, 405.7065124511719
7.4399638175964355, 405.73760986328125, 406.72772216796875, 406.0721435546875, 406.2294921875, 405.7110290527344, 405.70697021484375
7.540230751037598, 405.7353820800781, 406.6986083984375, 406.0725402832031, 406.2049865722656, 405.71044921875, 405.7066650390625
7.642172336578369, 405.73760986328125, 406.64459228515625, 406.08154296875, 405.7370910644531, 405.7112731933594, 405.70703125
7.746711730957031, 405.7413330078125, 406.62591552734375, 406.1039733886719, 405.7203674316406, 405.7131042480469, 405.7079772949219
7.852985382080078, 405.7384338378906, 406.6340026855469, 406.13861083984375, 405.7182922363281, 405.7117614746094, 405.70733642578125
7.963085174560547, 405.7414855957031, 406.680908203125, 406.2265625, 405.7247619628906, 405.7132263183594, 405.70819091796875
8.063236236572266, 405.7453308105469, 406.7493896484375, 406.20843505859375, 405.8204345703125, 405.7135009765625, 405.70831298828125
8.165102005004883, 405.75262451171875, 406.752685546875, 406.1861877441406, 405.72186279296875, 405.71392822265625, 405.70843505859375
8.26696491241455, 405.76092529296875, 406.7230224609375, 406.1344299316406, 405.7225341796875, 405.71478271484375, 405.7089538574219
8.376710891723633, 405.7655944824219, 406.67669677734375, 405.73260498046875, 405.7250061035156, 405.7164306640625, 405.7098083496094
8.490143775939941, 405.7662048339844, 406.6191101074219, 405.73663330078125, 405.7276306152344, 405.7178039550781, 405.7105407714844
8.591897964477539, 405.7620849609375, 405.7442321777344, 405.7377624511719, 405.72711181640625, 405.717529296875, 405.71038818359375
8.697918891906738, 405.7582092285156, 405.7414245605469, 405.7364807128906, 405.7258605957031, 405.71661376953125, 405.70989990234375
8.798591613769531, 405.79193115234375, 405.75335693359375, 405.75128173828125, 405.7338562011719, 405.7221984863281, 405.7131042480469
8.904738426208496, 405.7956848144531, 405.7589111328125, 405.8384094238281, 405.7349548339844, 405.7224426269531, 405.71307373046875
9.019099235534668, 405.78485107421875, 405.76898193359375, 405.81976318359375, 405.7406005859375, 405.7261657714844, 405.71514892578125
9.139452934265137, 405.81732177734375, 405.79937744140625, 405.7886047363281, 405.75897216796875, 405.7387390136719, 405.7226257324219
9.241653442382812, 405.83514404296875, 405.8213806152344, 405.8008728027344, 405.7734375, 405.74920654296875, 405.7284240722656
9.36587905883789, 405.8030090332031, 405.7951354980469, 405.7835998535156, 405.756103515625, 405.7373962402344, 405.7218017578125
9.47632122039795, 405.77728271484375, 405.7685852050781, 405.7038269042969, 405.7393798828125, 405.7255554199219, 405.7149963378906
9.604170799255371, 405.74432373046875, 405.7332458496094, 405.7284240722656, 405.7326354980469, 405.7129821777344, 405.70806884765625
9.7063570022583, 405.74371337890625, 405.7294616699219, 405.724609375, 405.7175598144531, 405.7117004394531, 405.7073059082031
9.81099796295166, 405.75518798828125, 405.73675537109375, 405.7301330566406, 405.7212829589844, 405.7140808105469, 405.7085266113281
9.916252136230469, 405.7596740722656, 405.7395935058594, 405.73199462890625, 405.7221374511719, 405.7144470214844, 405.7087097167969
10.024580001831055, 405.7582702636719, 405.7377624511719, 405.7303466796875, 405.72100830078125, 405.713623046875, 405.708251953125
10.142511367797852, 405.74407958984375, 405.7234191894531, 405.71917724609375, 405.7137451171875, 405.7092590332031, 405.7060241699219
10.259915351867676, 386.9912414550781, 406.4795227050781, 405.7319030761719, 405.72283935546875, 405.7149963378906, 405.70892333984375
10.36429214477539, 388.15032958984375, 407.5293884277344, 405.7281799316406, 405.7198181152344, 405.71295166015625, 405.7078857421875
10.485121726989746, 387.55523681640625, 406.9820861816406, 405.7270812988281, 405.7192687988281, 405.71270751953125, 405.707763671875
10.62499713897705, 387.0744323730469, 406.3419494628906, 405.7398376464844, 405.72796630859375, 405.7180480957031, 405.7104797363281
10.747456550598145, 386.77239990234375, 406.3580017089844, 405.7521667480469, 405.7358093261719, 405.7228698730469, 405.713134765625
10.868762016296387, 386.73162841796875, 406.43670654296875, 405.8067626953125, 405.7732849121094, 405.74853515625, 405.72821044921875
10.968807220458984, 386.6051330566406, 406.3313903808594, 405.9755554199219, 405.89556884765625, 405.82977294921875, 405.7702331542969
11.075837135314941, 386.25384521484375, 406.1869201660156, 405.9278564453125, 405.8612976074219, 405.8084411621094, 405.7589416503906
11.179330825805664, 385.8648376464844, 405.832763671875, 406.8931884765625, 405.7817077636719, 405.7514953613281, 405.7364807128906
11.30512809753418, 385.81884765625, 405.7310485839844, 405.752685546875, 405.5594177246094, 405.7107238769531, 405.7066345214844
11.416966438293457, 386.5205078125, 405.7362060546875, 405.72332763671875, 405.6826477050781, 405.713134765625, 405.7085876464844
11.517003059387207, 386.6640319824219, 405.749267578125, 405.7438049316406, 405.7106628417969, 405.7234802246094, 405.71563720703125
11.63078784942627, 385.9056701660156, 405.79718017578125, 405.7822265625, 405.758056640625, 405.7380065917969, 405.72222900390625
11.744063377380371, 384.8673400878906, 405.74481201171875, 405.7373046875, 405.72247314453125, 405.715576171875, 405.7117919921875
11.844770431518555, 384.1477966308594, 405.729248046875, 405.724365234375, 405.7160949707031, 405.710693359375, 405.7075500488281
11.96135139465332, 383.6567077636719, 405.71807861328125, 405.7149963378906, 405.71087646484375, 405.7070007324219, 405.7055358886719
12.096308708190918, 383.6482238769531, 405.7130432128906, 405.71099853515625, 405.70855712890625, 405.7063903808594, 405.7082824707031
12.197901725769043, 383.9232177734375, 405.7103271484375, 405.70880126953125, 405.7071533203125, 405.70562744140625, 405.70269775390625
12.309907913208008, 384.3665466308594, 405.70953369140625, 405.7081604003906, 405.7068176269531, 405.7050476074219, 405.70361328125
12.433394432067871, 384.54595947265625, 405.7093505859375, 405.7080078125, 405.7067565917969, 405.7054443359375, 406.0243835449219
12.569539070129395, 384.3245849609375, 405.7103271484375, 405.7088317871094, 405.70733642578125, 405.7057800292969, 406.621337890625
12.719637870788574, 383.6826477050781, 405.709228515625, 405.7079162597656, 405.7066955566406, 405.7054138183594, 406.3094787597656
12.88512134552002, 383.7731628417969, 405.7071838378906, 405.70635986328125, 405.7055969238281, 405.70477294921875, 406.2961120605469
13.067567825317383, 383.9399719238281, 405.7075500488281, 405.70660400390625, 405.7058410644531, 405.7049865722656, 406.2846984863281
13.26871395111084, 383.1408386230469, 405.7074890136719, 405.70660400390625, 405.70587158203125, 405.7050476074219, 406.2798156738281
13.37689208984375, 382.31640625, 405.7073059082031, 405.70635986328125, 405.7056579589844, 405.7048645019531, 406.3513488769531
13.490478515625, 380.45538330078125, 405.70697021484375, 405.7060852050781, 405.7054748535156, 405.7048034667969, 406.282470703125
13.594868659973145, 379.66461181640625, 405.71331787109375, 405.7110900878906, 405.7092590332031, 405.7071838378906, 406.2974853515625
13.702582359313965, 379.0423278808594, 405.75323486328125, 405.75152587890625, 405.73516845703125, 405.72265625, 406.3438720703125
13.813985824584961, 378.5960693359375, 405.7812194824219, 405.76690673828125, 405.745361328125, 405.7289123535156, 406.354736328125
13.920594215393066, 378.18133544921875, 405.77978515625, 405.76593017578125, 405.7445373535156, 405.72833251953125, 406.3628845214844
14.036652565002441, 377.75341796875, 405.7522277832031, 405.7446594238281, 405.72979736328125, 405.71868896484375, 406.3683166503906
14.152193069458008, 377.3420715332031, 405.7414245605469, 405.7347412109375, 405.7238464355469, 405.7153015136719, 406.3704833984375
14.254913330078125, 377.0316467285156, 405.7330627441406, 405.7277526855469, 405.719482421875, 405.7126770019531, 406.36248779296875
14.373824119567871, 376.7939758300781, 405.7225341796875, 405.718994140625, 405.71368408203125, 405.7091979980469, 406.35284423828125
14.511479377746582, 376.6185302734375, 405.7171936035156, 405.7144775390625, 405.7109069824219, 405.70770263671875, 406.34393310546875
14.615102767944336, 376.50634765625, 405.7139892578125, 405.7118225097656, 405.70916748046875, 405.7066955566406, 406.3375244140625
14.734623908996582, 376.514404296875, 405.7097473144531, 405.7086486816406, 405.7069396972656, 405.705322265625, 406.33062744140625
14.834779739379883, 376.64556884765625, 405.7110900878906, 405.70947265625, 405.7076721191406, 405.70587158203125, 406.3258972167969
14.956520080566406, 376.6684265136719, 405.70513916015625, 405.7291259765625, 405.7215881347656, 405.7144470214844, 406.32403564453125
15.064752578735352, 376.29718017578125, 405.7630615234375, 405.7586364746094, 405.7409362792969, 405.72613525390625, 406.3241882324219
15.168684005737305, 375.8352966308594, 405.8055114746094, 405.7852478027344, 405.758056640625, 405.7375183105469, 406.32586669921875
15.284010887145996, 375.51824951171875, 405.7956848144531, 405.778076171875, 405.7527160644531, 405.7337341308594, 406.3169250488281
15.392197608947754, 375.55120849609375, 405.83599853515625, 405.80780029296875, 405.77398681640625, 405.74884033203125, 406.0492248535156
15.509973526000977, 376.092041015625, 405.89208984375, 405.85382080078125, 405.8071594238281, 405.7723388671875, 405.90478515625
15.62722396850586, 377.0775451660156, 405.9388122558594, 405.8717346191406, 405.8112487792969, 405.7864685058594, 405.7477722167969
15.727731704711914, 377.36566162109375, 406.0555419921875, 405.98583984375, 405.90484619140625, 403.0885314941406, 405.7733459472656
15.841508865356445, 376.709228515625, 406.0166015625, 405.97064208984375, 405.8992004394531, 404.967529296875, 405.7732849121094
15.965372085571289, 374.99554443359375, 406.0786437988281, 406.01678466796875, 405.9323425292969, 405.4291076660156, 405.78765869140625
16.088680267333984, 373.6747741699219, 406.3689270019531, 406.2613220214844, 406.11578369140625, 405.9797058105469, 405.85638427734375
16.198307037353516, 373.0771179199219, 408.36676025390625, 408.4707946777344, 407.2650451660156, 406.07763671875, 405.90740966796875
16.315919876098633, 372.7812194824219, 408.8141784667969, 408.9651184082031, 407.8773193359375, 408.09222412109375, 407.0896301269531
16.43964958190918, 373.0168762207031, 407.7863464355469, 407.71484375, 407.0645446777344, 407.23468017578125, 406.69921875
16.56282615661621, 375.0217590332031, 406.96026611328125, 406.9887390136719, 406.6321105957031, 406.5749816894531, 406.2561340332031
16.689741134643555, 376.6069030761719, 406.540283203125, 406.5545654296875, 406.4327087402344, 406.2461853027344, 406.028564453125
16.796995162963867, 377.0986633300781, 406.3452453613281, 406.2334899902344, 406.2335205078125, 406.1599426269531, 405.94744873046875
16.903837203979492, 376.4871826171875, 406.40142822265625, 406.1622619628906, 406.1796569824219, 406.12091064453125, 405.9172058105469
17.01592254638672, 375.0801086425781, 406.7841796875, 406.13037109375, 406.202880859375, 406.1262512207031, 405.925537109375
17.135406494140625, 373.2736511230469, 406.8388977050781, 406.17547607421875, 406.2325439453125, 406.1414794921875, 405.94073486328125
17.254356384277344, 371.86407470703125, 406.7305908203125, 406.164794921875, 406.1877746582031, 406.1141052246094, 405.93402099609375
17.360109329223633, 371.19488525390625, 406.56866455078125, 406.103759765625, 406.1255798339844, 406.0580749511719, 405.911376953125
17.48253059387207, 371.0453796386719, 406.5885314941406, 406.07080078125, 406.0833435058594, 406.0377197265625, 405.9036560058594
17.624248504638672, 372.28546142578125, 405.8617858886719, 406.0273742675781, 405.7676696777344, 405.7476806640625, 405.8670349121094
17.73093032836914, 373.4333190917969, 405.8422546386719, 406.0306091308594, 405.73284912109375, 405.7225036621094, 405.7154235839844
17.861949920654297, 373.80462646484375, 405.8933410644531, 406.23492431640625, 405.7573547363281, 405.738525390625, 405.7250671386719
17.971155166625977, 373.57000732421875, 405.8292541503906, 406.41455078125, 405.7415466308594, 405.7319030761719, 405.7181701660156
18.103893280029297, 372.9252624511719, 405.78729248046875, 405.74383544921875, 405.73101806640625, 405.7236328125, 405.7126770019531
18.221904754638672, 372.24505615234375, 405.7908630371094, 405.7518615722656, 405.7384033203125, 405.7392578125, 405.71527099609375
18.3585147857666, 371.675048828125, 405.7653503417969, 405.7568664550781, 405.73834228515625, 405.72540283203125, 405.7161560058594
18.461353302001953, 371.3106994628906, 405.7503356933594, 405.74615478515625, 405.72979736328125, 405.7196044921875, 405.71209716796875
18.57473373413086, 370.8981628417969, 405.7445373535156, 405.738525390625, 405.72589111328125, 405.71710205078125, 405.7105712890625
18.69973373413086, 370.42578125, 405.740966796875, 405.734619140625, 405.7240905761719, 405.7159729003906, 405.7098693847656
18.837547302246094, 369.91278076171875, 405.736083984375, 405.73052978515625, 405.7213134765625, 405.71417236328125, 405.7088623046875
18.989484786987305, 369.421142578125, 405.73187255859375, 405.7269592285156, 405.718994140625, 405.71270751953125, 405.70806884765625
19.156997680664062, 368.9902038574219, 405.728759765625, 405.7241516113281, 405.71722412109375, 405.7116394042969, 405.70751953125
19.3416805267334, 368.6349182128906, 405.7252197265625, 405.7212829589844, 405.71533203125, 405.7104797363281, 405.7069091796875
19.5452938079834, 368.34521484375, 405.72283935546875, 405.7190856933594, 405.71405029296875, 405.709716796875, 405.7065124511719
19.654796600341797, 368.2301025390625, 405.72137451171875, 405.71795654296875, 405.71319580078125, 405.70916748046875, 405.70623779296875
19.769775390625, 368.1455993652344, 405.7286376953125, 405.72216796875, 405.7176513671875, 405.7119140625, 405.7076110839844
19.962051391601562, 368.06475830078125, 405.7396545410156, 405.7315673828125, 405.7238464355469, 405.7155456542969, 405.7093811035156
20.135086059570312, 367.9303894042969, 405.7569274902344, 405.7444763183594, 405.732177734375, 405.7204895019531, 405.71197509765625
20.29378890991211, 367.61419677734375, 405.762939453125, 405.75189208984375, 405.7352294921875, 405.7223815917969, 405.71307373046875
20.468759536743164, 367.06512451171875, 405.76220703125, 405.75225830078125, 405.7345886230469, 405.72198486328125, 405.7129211425781
20.661663055419922, 366.5377502441406, 405.7528991699219, 405.7446594238281, 405.7298278808594, 405.7191467285156, 405.7114562988281
20.765409469604492, 366.33905029296875, 405.7369384765625, 405.73248291015625, 405.7210693359375, 405.7138671875, 405.7087097167969
20.87434196472168, 366.1658935546875, 405.7403564453125, 405.7334289550781, 405.7236328125, 405.7156066894531, 405.7095947265625
20.988719940185547, 365.99139404296875, 405.7632141113281, 405.748291015625, 405.7365417480469, 405.7235107421875, 405.7136535644531
21.08875274658203, 365.81683349609375, 405.8275146484375, 405.7984924316406, 405.7742004394531, 405.7490539550781, 405.72894287109375
21.195110321044922, 365.6000671386719, 405.8995056152344, 405.86077880859375, 405.8140869140625, 405.7773742675781, 405.7442626953125
21.324390411376953, 365.3838195800781, 405.9898986816406, 405.93853759765625, 405.869384765625, 405.8123779296875, 405.76312255859375
21.4393253326416, 365.27978515625, 406.06500244140625, 406.0008850097656, 405.9127197265625, 405.8380432128906, 405.77490234375
21.572376251220703, 365.1936950683594, 406.4568176269531, 406.31231689453125, 406.0307922363281, 405.9136962890625, 405.8175048828125
21.67253303527832, 365.0984191894531, 406.7748107910156, 406.5384826660156, 407.270751953125, 410.00946044921875, 407.9333801269531
21.782957077026367, 364.92010498046875, 406.90618896484375, 406.70306396484375, 407.1786193847656, 406.0689392089844, 405.91851806640625
21.88351821899414, 364.7508850097656, 407.0780334472656, 406.86334228515625, 407.0233459472656, 406.2332763671875, 406.0237121582031
21.986120223999023, 364.60888671875, 407.13494873046875, 406.9602355957031, 406.8509826660156, 406.3741760253906, 406.140625
22.089111328125, 364.4550476074219, 407.1519775390625, 407.0023498535156, 406.9039611816406, 406.4996337890625, 406.2712707519531
22.200077056884766, 364.2573547363281, 407.11041259765625, 406.9822082519531, 406.8658142089844, 406.5649108886719, 406.254638671875
22.30394172668457, 364.070068359375, 407.07269287109375, 406.9262390136719, 406.8135986328125, 406.52203369140625, 406.2223815917969
22.412376403808594, 363.897705078125, 407.1564636230469, 406.81207275390625, 406.74908447265625, 406.45660400390625, 406.17474365234375
22.522701263427734, 363.7300720214844, 407.3046875, 406.6437683105469, 406.6376037597656, 406.3774108886719, 406.1134033203125
22.624656677246094, 363.56964111328125, 407.79815673828125, 406.4719543457031, 406.4775695800781, 406.2926940917969, 406.0442199707031
22.7323055267334, 363.4404602050781, 407.80322265625, 406.38916015625, 406.4046936035156, 406.2585754394531, 406.01153564453125
22.834978103637695, 363.36920166015625, 407.2290954589844, 406.3672790527344, 406.39129638671875, 406.2471618652344, 406.0084228515625
22.93675994873047, 363.3271484375, 406.8531494140625, 406.36163330078125, 406.3871765136719, 406.2380676269531, 406.0154113769531
23.039276123046875, 363.2887878417969, 406.53411865234375, 406.3608093261719, 406.34881591796875, 406.2156982421875, 406.0100402832031
23.147109985351562, 363.2358093261719, 406.3785705566406, 406.3257141113281, 406.30389404296875, 406.18756103515625, 405.99951171875
23.256729125976562, 363.146484375, 406.4421081542969, 406.2993469238281, 406.2470703125, 406.13922119140625, 405.9736633300781
23.372093200683594, 362.99163818359375, 406.6684875488281, 406.2555236816406, 405.9334716796875, 405.8527526855469, 405.7852478027344
23.497682571411133, 362.759765625, 407.1593322753906, 406.2235107421875, 405.9360656738281, 405.85150146484375, 405.79107666015625
23.622711181640625, 362.4671936035156, 408.032958984375, 406.1824035644531, 405.93463134765625, 405.8388366699219, 405.80682373046875
23.727113723754883, 362.1908874511719, 408.8133239746094, 405.9532165527344, 405.9072570800781, 405.83465576171875, 405.7846374511719
23.837472915649414, 361.9208068847656, 409.20989990234375, 405.87554931640625, 405.7803955078125, 405.78546142578125, 405.7494201660156
23.971614837646484, 361.70965576171875, 409.117431640625, 405.82403564453125, 405.7882385253906, 405.7606506347656, 405.7361755371094
24.09087371826172, 361.6462097167969, 408.91680908203125, 405.80889892578125, 405.7787780761719, 405.75537109375, 405.7356262207031
24.22892951965332, 361.66217041015625, 408.74578857421875, 405.8017272949219, 405.77508544921875, 405.75482177734375, 405.73956298828125
24.332853317260742, 361.68505859375, 408.5894470214844, 405.7914733886719, 405.7664794921875, 405.7475280761719, 405.7337646484375
24.447431564331055, 361.6690368652344, 408.0474548339844, 405.7849426269531, 405.76171875, 405.7442626953125, 405.7319030761719
24.573753356933594, 361.5546875, 407.6064453125, 405.7793884277344, 405.75799560546875, 405.7420654296875, 405.7310791015625
24.713024139404297, 361.3359680175781, 405.81365966796875, 405.77215576171875, 405.75262451171875, 405.73809814453125, 405.72833251953125
24.866567611694336, 361.0762634277344, 405.776611328125, 405.7645263671875, 405.7469482421875, 405.7337951660156, 405.7250061035156
25.035852432250977, 360.8629150390625, 405.7636413574219, 405.7568664550781, 405.74102783203125, 405.72900390625, 405.7207946777344
25.22248649597168, 360.7153625488281, 405.7588195800781, 405.75048828125, 405.7359619140625, 405.7247619628906, 405.7169494628906
25.322860717773438, 360.651611328125, 405.7532043457031, 405.7452087402344, 405.73199462890625, 405.7218322753906, 405.7147216796875
25.428251266479492, 360.5767822265625, 405.7537841796875, 405.74578857421875, 405.7323913574219, 405.7218933105469, 405.7144470214844
25.53891372680664, 360.4708557128906, 405.7481994628906, 405.74072265625, 405.72857666015625, 405.71917724609375, 405.71258544921875
25.655107498168945, 360.3323974609375, 405.748046875, 405.7408142089844, 405.72882080078125, 405.71929931640625, 405.71246337890625
25.777111053466797, 360.1791687011719, 405.7449035644531, 405.7381896972656, 405.7271728515625, 405.7181396484375, 405.7116394042969
25.905216217041016, 360.0387878417969, 405.9880676269531, 405.75250244140625, 405.7371520996094, 405.72442626953125, 405.7149658203125
26.06084442138672, 359.9001770019531, 409.8036193847656, 405.76129150390625, 405.742919921875, 405.7281188964844, 405.7169494628906
26.232423782348633, 359.7774963378906, 409.82861328125, 405.7618713378906, 405.74249267578125, 405.7274475097656, 405.71636962890625
