time, alpn-10A04R03T01, alpn-10A12R03T01, alpn-10A22R03T01, alpn-10A35R03T01, alpn-10A49R03T01, alpn-10A58R03T01
(s), (), (), (), (), (), ()
2.1611032485961914, 0.9993577003479004, 1.0, 0.9997501373291016, 1.0, 0.999487578868866, 0.9669065475463867
2.2623114585876465, 0.9995046854019165, 1.0, 0.9997693300247192, 1.0, 0.9973515272140503, 0.9757544994354248
2.3697376251220703, 0.9996345639228821, 1.0, 0.9997912049293518, 1.0, 0.99163419008255, 0.990653932094574
2.470796823501587, 0.9997325539588928, 1.0, 0.999811053276062, 1.0, 0.986545979976654, 0.9975892901420593
2.5730323791503906, 0.9998138546943665, 1.0, 0.9998301863670349, 1.0, 0.9855734705924988, 0.9992873072624207
2.6830368041992188, 0.9998885989189148, 1.0, 0.9998492002487183, 1.0, 0.9885796308517456, 0.9995907545089722
2.7990283966064453, 0.9999223351478577, 1.0, 0.9998670816421509, 1.0, 0.9928931593894958, 0.9972490668296814
2.9144444465637207, 0.999939501285553, 1.0, 0.999883234500885, 1.0, 0.9959519505500793, 0.9928997755050659
3.021507978439331, 0.9999997615814209, 0.9999919533729553, 0.9998973608016968, 1.0, 0.9970872402191162, 0.9945700168609619
3.127840042114258, 1.0, 0.9999986886978149, 0.9999024868011475, 1.0, 0.9970812797546387, 0.9986329078674316
3.2289206981658936, 1.0, 0.9999991059303284, 0.9999117851257324, 0.999971330165863, 0.997029185295105, 0.9977889060974121
3.3304240703582764, 1.0, 0.9999975562095642, 0.9999843239784241, 0.9999986290931702, 0.9884600043296814, 0.9955978393554688
3.430795907974243, 1.0, 0.9999993443489075, 0.9999936819076538, 1.0, 0.9650807976722717, 0.9963645339012146
3.531782627105713, 1.0, 1.0, 0.9999980926513672, 1.0, 0.9495879411697388, 0.9964739084243774
3.6341655254364014, 1.0, 1.0, 0.999999463558197, 1.0, 0.9580771327018738, 0.9966400861740112
3.7383317947387695, 1.0, 1.0, 1.0, 1.0, 0.9774035811424255, 0.9969438910484314
3.857654333114624, 1.0, 1.0, 1.0, 1.0, 0.9899704456329346, 0.9972094893455505
3.97160005569458, 1.0, 1.0, 1.0, 1.0, 0.993277370929718, 0.9978363513946533
4.085036277770996, 1.0, 1.0, 1.0, 1.0, 0.9971840977668762, 0.9961153268814087
4.206836223602295, 1.0, 1.0, 1.0, 1.0, 0.9976655840873718, 0.9944749474525452
4.325813293457031, 1.0, 1.0, 1.0, 1.0, 0.9977356791496277, 0.9954622387886047
4.43371057510376, 1.0, 1.0, 1.0, 1.0, 0.997629702091217, 0.9966078996658325
4.541126251220703, 1.0, 1.0, 1.0, 1.0, 0.997351348400116, 0.9974683523178101
4.671690464019775, 1.0, 1.0, 1.0, 1.0, 0.9972429871559143, 0.9981845021247864
4.78776741027832, 1.0, 1.0, 1.0, 1.0, 0.9974521994590759, 0.998626172542572
4.922141075134277, 1.0, 1.0, 1.0, 1.0, 0.9978752732276917, 0.9988206624984741
5.023294448852539, 1.0, 1.0, 1.0, 1.0, 0.9982012510299683, 0.9988894462585449
5.1348161697387695, 1.0, 1.0, 1.0, 1.0, 0.9985044002532959, 0.9989214539527893
5.257768630981445, 1.0, 1.0, 1.0, 1.0, 0.9987473487854004, 0.9989096522331238
5.35908317565918, 1.0, 1.0, 1.0, 1.0, 0.998894453048706, 0.9989213943481445
5.469796657562256, 1.0, 1.0, 1.0, 1.0, 0.9989994764328003, 0.99905925989151
5.5783185958862305, 1.0, 1.0, 1.0, 1.0, 0.9990593791007996, 0.9993017911911011
5.681950092315674, 1.0, 1.0, 1.0, 1.0, 0.999116063117981, 0.9995624423027039
5.785118579864502, 1.0, 1.0, 1.0, 1.0, 0.9992116093635559, 0.9997831583023071
5.910521030426025, 1.0, 1.0, 1.0, 1.0, 0.9993966817855835, 0.9999344944953918
6.022008419036865, 1.0, 1.0, 1.0, 1.0, 0.9996160864830017, 0.99997478723526
6.151069641113281, 1.0, 1.0, 1.0, 1.0, 0.9998211860656738, 0.9999979734420776
6.300473690032959, 1.0, 1.0, 1.0, 1.0, 0.9999392628669739, 1.0
6.412941932678223, 1.0, 1.0, 1.0, 1.0, 0.9999731183052063, 1.0
6.536937713623047, 1.0, 1.0, 1.0, 1.0, 0.9999855756759644, 1.0
6.673643589019775, 1.0, 1.0, 1.0, 1.0, 0.9999913573265076, 1.0
6.785762786865234, 1.0, 1.0, 1.0, 1.0, 0.9999943375587463, 1.0
6.913528919219971, 1.0, 1.0, 1.0, 1.0, 0.9999963641166687, 1.0
7.014155387878418, 1.0, 1.0, 1.0, 1.0, 0.999997079372406, 1.0
7.1195831298828125, 1.0, 1.0, 1.0, 1.0, 0.999997615814209, 1.0
7.229507923126221, 1.0, 1.0, 1.0, 1.0, 0.9999987483024597, 1.0
7.336047649383545, 1.0, 1.0, 1.0, 1.0, 0.9999997019767761, 1.0
7.4399638175964355, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
7.540230751037598, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
7.642172336578369, 1.0, 1.0, 1.0, 0.9990929365158081, 1.0, 1.0
7.746711730957031, 1.0, 1.0, 1.0, 0.9760106205940247, 1.0, 1.0
7.852985382080078, 1.0, 1.0, 1.0, 0.9734293222427368, 1.0, 1.0
7.963085174560547, 1.0, 1.0, 1.0, 0.9836550951004028, 1.0, 1.0
8.063236236572266, 1.0, 1.0, 0.9999576807022095, 0.9923589825630188, 1.0, 1.0
8.165102005004883, 1.0, 1.0, 0.9839205145835876, 0.9964513182640076, 1.0, 1.0
8.26696491241455, 1.0, 1.0, 0.9421209096908569, 0.998296320438385, 1.0, 1.0
8.376710891723633, 1.0, 0.9999988079071045, 0.960875928401947, 0.9991931915283203, 1.0, 1.0
8.490143775939941, 1.0, 0.9967121481895447, 0.9777092337608337, 0.9996047616004944, 1.0, 1.0
8.591897964477539, 0.9999999403953552, 0.9842274785041809, 0.9866832494735718, 0.999823808670044, 1.0, 1.0
8.697918891906738, 0.9999999403953552, 0.9838509559631348, 0.9923834800720215, 0.9999343156814575, 1.0, 1.0
8.798591613769531, 1.0, 0.9876115918159485, 0.9955832362174988, 0.999973714351654, 1.0, 1.0
8.904738426208496, 1.0, 0.9912355542182922, 0.9975790977478027, 0.9999901652336121, 1.0, 1.0
9.019099235534668, 0.9994672536849976, 0.9942980408668518, 0.9987481236457825, 1.0, 1.0, 1.0
9.139452934265137, 0.9916390180587769, 0.9967052340507507, 0.9990159869194031, 1.0, 0.9999992847442627, 1.0
9.241653442382812, 0.9879137277603149, 0.9983260035514832, 0.99916011095047, 0.9999942779541016, 0.9999993443489075, 1.0
9.36587905883789, 0.995833694934845, 0.9990008473396301, 0.999575674533844, 0.9999789595603943, 0.9999983906745911, 1.0
9.47632122039795, 0.9989587664604187, 0.9991695880889893, 0.9997599720954895, 0.9999838471412659, 0.9999939799308777, 0.9999999403953552
9.604170799255371, 0.9998433589935303, 0.9993603229522705, 0.9998202919960022, 0.9999970197677612, 0.9999942779541016, 0.9999976754188538
9.7063570022583, 0.9999846816062927, 0.9993844032287598, 0.9998364448547363, 0.9999994039535522, 0.9999948143959045, 0.9999960064888
9.81099796295166, 0.9999948143959045, 0.9995349645614624, 0.9998588562011719, 1.0, 0.999997079372406, 0.9999949336051941
9.916252136230469, 0.9999916553497314, 0.999750018119812, 0.999878466129303, 1.0, 0.9999998807907104, 0.9999951124191284
10.024580001831055, 0.9999910593032837, 0.9999217987060547, 0.999896228313446, 1.0, 1.0, 0.9999972581863403
10.142511367797852, 0.9999914169311523, 0.9999747276306152, 0.9999048709869385, 1.0, 1.0, 0.9999991655349731
10.259915351867676, 0.8498444557189941, 0.9999921917915344, 0.9999068379402161, 1.0, 1.0, 0.9999999403953552
10.36429214477539, 0.646493673324585, 0.9999967217445374, 0.9999086856842041, 1.0, 1.0, 1.0
10.485121726989746, 0.44778063893318176, 0.9999979734420776, 0.9999107122421265, 1.0, 1.0, 1.0
10.62499713897705, 0.2930854558944702, 0.9999991059303284, 0.9999130368232727, 1.0, 1.0, 1.0
10.747456550598145, 0.18454985320568085, 0.9999996423721313, 0.9999153017997742, 1.0, 1.0, 1.0
10.868762016296387, 0.0, 1.0, 0.9999176859855652, 1.0, 1.0, 1.0
10.968807220458984, 0.007946818135678768, 0.9999998807907104, 0.9999440908432007, 1.0, 1.0, 1.0
11.075837135314941, 4.2191604734398425E-4, 1.0, 0.9999975562095642, 1.0, 1.0, 1.0
11.179330825805664, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
11.30512809753418, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
11.416966438293457, 0.0, 0.9999999403953552, 1.0, 1.0, 1.0, 1.0
11.517003059387207, 0.0, 0.9999996423721313, 1.0, 1.0, 1.0, 1.0
11.63078784942627, 0.0, 0.9999977946281433, 1.0, 1.0, 1.0, 1.0
11.744063377380371, 0.0, 0.9999977946281433, 0.9999997615814209, 1.0, 1.0, 1.0
11.844770431518555, 0.0, 0.999998152256012, 0.9999996423721313, 1.0, 1.0, 1.0
11.96135139465332, 0.0, 0.9999985098838806, 0.9999997019767761, 1.0, 1.0, 1.0
12.096308708190918, 0.0, 0.9999987483024597, 0.9999999403953552, 1.0, 1.0, 1.0
12.197901725769043, 0.0, 0.999998927116394, 1.0, 1.0, 1.0, 1.0
12.309907913208008, 0.0, 0.9999990463256836, 1.0, 1.0, 1.0, 1.0
12.433394432067871, 0.0, 0.9999991059303284, 1.0, 1.0, 1.0, 1.0
12.569539070129395, 0.0, 0.9999992251396179, 1.0, 1.0, 1.0, 1.0
12.719637870788574, 0.0, 0.9999993443489075, 1.0, 1.0, 1.0, 1.0
12.88512134552002, 0.0, 0.9999997019767761, 1.0, 1.0, 1.0, 1.0
13.067567825317383, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
13.26871395111084, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
13.37689208984375, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
13.490478515625, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
13.594868659973145, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
13.702582359313965, 0.0, 0.9999212026596069, 1.0, 1.0, 1.0, 1.0
13.813985824584961, 0.0, 0.999885618686676, 0.9999808669090271, 0.9999998211860657, 1.0, 1.0
13.920594215393066, 0.0, 0.999967098236084, 0.9999417662620544, 0.9999838471412659, 0.9999998211860657, 1.0
14.036652565002441, 0.0, 0.9999929666519165, 0.9999552965164185, 0.9999609589576721, 0.9999905228614807, 0.9999998807907104
14.152193069458008, 0.0, 0.9999984502792358, 0.99997478723526, 0.999966025352478, 0.999970555305481, 0.9999929070472717
14.254913330078125, 0.0, 0.9999997019767761, 0.99998539686203, 0.9999754428863525, 0.9999655485153198, 0.9999821186065674
14.373824119567871, 0.0, 1.0, 0.9999937415122986, 0.9999843239784241, 0.9999683499336243, 0.9999723434448242
14.511479377746582, 0.0, 1.0, 0.9999985098838806, 0.9999896883964539, 0.9999743103981018, 0.9999675154685974
14.615102767944336, 0.0, 1.0, 1.0, 0.9999929666519165, 0.999976634979248, 0.9999667406082153
14.734623908996582, 0.0, 1.0, 1.0, 0.9999961256980896, 0.9999784231185913, 0.9999659657478333
14.834779739379883, 0.0, 1.0, 1.0, 0.9999983906745911, 0.9999794960021973, 0.9999656081199646
14.956520080566406, 0.0, 0.9995219707489014, 0.999999463558197, 1.0, 0.9999836087226868, 0.9999712109565735
15.064752578735352, 0.0, 0.9958059787750244, 0.9997534155845642, 0.9999770522117615, 0.9999933838844299, 0.9999811053276062
15.168684005737305, 0.0, 0.9959430694580078, 0.9985865950584412, 0.9996604323387146, 0.9999336004257202, 0.9999868869781494
15.284010887145996, 0.0, 0.9980660080909729, 0.9973953366279602, 0.9990739822387695, 0.9997723698616028, 0.999950647354126
15.392197608947754, 0.0, 0.9990103244781494, 0.9972714781761169, 0.9985213875770569, 0.9995685815811157, 0.9998868703842163
15.509973526000977, 0.0, 0.9995238184928894, 0.997754693031311, 0.9979541897773743, 0.9991821646690369, 0.9998566508293152
15.62722396850586, 0.0, 0.999792754650116, 0.9983197450637817, 0.9976686239242554, 0.9987400770187378, 0.9998236894607544
15.727731704711914, 0.0, 0.9999132752418518, 0.9988304972648621, 0.9984299540519714, 0.9987087249755859, 0.9997152090072632
15.841508865356445, 0.0, 0.9999681711196899, 0.9993574023246765, 0.9991706013679504, 0.9987567067146301, 0.9995042085647583
15.965372085571289, 0.0, 0.9936328530311584, 0.9995980858802795, 0.999636709690094, 0.9989708662033081, 0.9993459582328796
16.088680267333984, 0.0, 0.9907573461532593, 0.9985594153404236, 0.9998317360877991, 0.9994121193885803, 0.9993273615837097
16.198307037353516, 0.0, 0.9917017817497253, 0.9965175986289978, 0.9995675086975098, 0.9997493624687195, 0.9995149374008179
16.315919876098633, 0.0, 0.993463933467865, 0.993897557258606, 0.9986489415168762, 0.9997223019599915, 0.9997705817222595
16.43964958190918, 0.0, 0.9959647059440613, 0.9942752122879028, 0.9975345730781555, 0.9993769526481628, 0.9997768402099609
16.56282615661621, 0.0, 0.9967725872993469, 0.9957178235054016, 0.9974981546401978, 0.9988430738449097, 0.9996207356452942
16.689741134643555, 0.0, 0.9989160895347595, 0.9964619278907776, 0.9978402853012085, 0.998515248298645, 0.9993200898170471
16.796995162963867, 0.0, 0.9994171261787415, 0.9970121383666992, 0.998172402381897, 0.9985618591308594, 0.9990832805633545
16.903837203979492, 0.0, 0.999634325504303, 0.9977140426635742, 0.9984430074691772, 0.9987050890922546, 0.9990022778511047
17.01592254638672, 0.0, 0.9997142553329468, 0.9983304738998413, 0.9987258911132812, 0.998866617679596, 0.9990472197532654
17.135406494140625, 0.0, 0.999699592590332, 0.9987773299217224, 0.9990063309669495, 0.9990366697311401, 0.9991487860679626
17.254356384277344, 0.0, 0.99979168176651, 0.9990926384925842, 0.9992437362670898, 0.9992030262947083, 0.9992682337760925
17.360109329223633, 0.0, 0.9998816251754761, 0.9993138909339905, 0.9994267821311951, 0.9993436336517334, 0.9993793368339539
17.48253059387207, 0.0, 0.9999722242355347, 0.9995325207710266, 0.9996355175971985, 0.9994893670082092, 0.9994939565658569
17.624248504638672, 0.0, 0.9999996423721313, 0.9997038841247559, 0.9998172521591187, 0.9996523857116699, 0.999614953994751
17.73093032836914, 0.0, 1.0, 0.999761164188385, 0.9999313950538635, 0.9997490644454956, 0.9997069835662842
17.861949920654297, 0.0, 1.0, 0.9998837113380432, 1.0, 0.9998509287834167, 0.9993228316307068
17.971155166625977, 0.0, 1.0, 0.9999063014984131, 1.0, 0.9998879432678223, 0.9985042810440063
18.103893280029297, 0.0, 1.0, 0.9999171495437622, 1.0, 0.9997759461402893, 0.9987461566925049
18.221904754638672, 0.0, 1.0, 0.9999603629112244, 1.0, 0.9996593594551086, 0.9991557598114014
18.3585147857666, 0.0, 1.0, 0.9999855160713196, 1.0, 0.9995895624160767, 0.9995004534721375
18.461353302001953, 0.0, 1.0, 0.9999935626983643, 1.0, 0.9995716214179993, 0.999685525894165
18.57473373413086, 0.0, 1.0, 0.9999984502792358, 1.0, 0.99959796667099, 0.9998323321342468
18.69973373413086, 0.0, 1.0, 1.0, 1.0, 0.9996945261955261, 0.9999405145645142
18.837547302246094, 0.0, 1.0, 1.0, 1.0, 0.9998337626457214, 0.9999770522117615
18.989484786987305, 0.0, 1.0, 1.0, 1.0, 0.9999458193778992, 0.9999913573265076
19.156997680664062, 0.0, 1.0, 1.0, 1.0, 0.9999777674674988, 0.9999958276748657
19.3416805267334, 0.0, 1.0, 1.0, 1.0, 0.9999879002571106, 0.9999977350234985
19.5452938079834, 0.0, 1.0, 1.0, 1.0, 0.9999918937683105, 0.9999987483024597
19.654796600341797, 0.0, 1.0, 1.0, 1.0, 0.9999932646751404, 0.9999991059303284
19.769775390625, 0.0, 1.0, 1.0, 1.0, 0.9999943971633911, 0.999999463558197
19.962051391601562, 0.0, 1.0, 1.0, 1.0, 0.9999951124191284, 1.0
20.135086059570312, 0.0, 1.0, 1.0, 1.0, 0.999995231628418, 1.0
20.29378890991211, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0
20.468759536743164, 0.0, 1.0, 0.9999969005584717, 1.0, 0.9994890689849854, 0.9999997615814209
20.661663055419922, 0.0, 1.0, 0.9999971985816956, 1.0, 0.9992857575416565, 1.0
20.765409469604492, 0.0, 1.0, 0.9999991059303284, 1.0, 0.9992470741271973, 1.0
20.87434196472168, 0.0, 1.0, 1.0, 1.0, 0.9992337822914124, 1.0
20.988719940185547, 0.0, 1.0, 1.0, 1.0, 0.9994610548019409, 1.0
21.08875274658203, 0.0, 1.0, 1.0, 1.0, 0.9997011423110962, 1.0
21.195110321044922, 0.0, 1.0, 1.0, 0.9999967813491821, 0.9998946189880371, 0.9999971389770508
21.324390411376953, 0.0, 1.0, 0.9999987483024597, 1.0, 0.9995554089546204, 0.9999873042106628
21.4393253326416, 0.0, 1.0, 1.0, 1.0, 0.9991699457168579, 0.9999024868011475
21.572376251220703, 0.0, 0.9984613060951233, 0.9997707605361938, 0.9999174475669861, 0.9999172687530518, 0.9999253749847412
21.67253303527832, 0.0, 0.9975224137306213, 0.9990606307983398, 0.9996087551116943, 0.9996658563613892, 0.9999143481254578
21.782957077026367, 0.0, 0.9970446228981018, 0.9985523819923401, 0.9993281364440918, 0.9986982941627502, 0.9995889067649841
21.88351821899414, 0.0, 0.9959853887557983, 0.9981628656387329, 0.9993148446083069, 0.9983481764793396, 0.9985645413398743
21.986120223999023, 0.0, 0.9939239621162415, 0.997725784778595, 0.9994191527366638, 0.998504638671875, 0.9980247020721436
22.089111328125, 0.0, 0.991083562374115, 0.9969028234481812, 0.9995294213294983, 0.9987854361534119, 0.9983163475990295
22.200077056884766, 0.0, 0.9938499927520752, 0.99566251039505, 0.9994154572486877, 0.9990555047988892, 0.9987748265266418
22.30394172668457, 0.0, 0.9964386224746704, 0.9955860376358032, 0.9988548159599304, 0.999152660369873, 0.9990665316581726
22.412376403808594, 0.0, 0.9971961975097656, 0.9964238405227661, 0.9980476498603821, 0.9992926120758057, 0.9992725849151611
22.522701263427734, 0.0, 0.9900398254394531, 0.9974451065063477, 0.998107373714447, 0.9990432262420654, 0.999420166015625
22.624656677246094, 0.0, 0.9826515316963196, 0.998201847076416, 0.9985132217407227, 0.9988269209861755, 0.9993872046470642
22.7323055267334, 0.0, 0.984594464302063, 0.9988533854484558, 0.9989032745361328, 0.9989258646965027, 0.9992763996124268
22.834978103637695, 0.0, 0.9879842400550842, 0.9993674159049988, 0.9992530345916748, 0.9991204738616943, 0.9992588758468628
22.93675994873047, 0.0, 0.9907266497612, 0.9996759295463562, 0.9996072053909302, 0.9993409514427185, 0.9993365406990051
23.039276123046875, 0.0, 0.9925358891487122, 0.9998394250869751, 0.9998528361320496, 0.9995924234390259, 0.9994683265686035
23.147109985351562, 0.0, 0.9939072132110596, 0.9999186992645264, 0.9999645948410034, 0.9998201727867126, 0.9996355175971985
23.256729125976562, 0.0, 0.994805097579956, 0.9999757409095764, 0.9999944567680359, 0.9999380111694336, 0.9998173713684082
23.372093200683594, 0.0, 0.9902450442314148, 0.9999989867210388, 1.0, 0.9999951720237732, 0.9999352693557739
23.497682571411133, 0.0, 0.9606070518493652, 0.9999996423721313, 0.9999999403953552, 1.0, 0.9999988675117493
23.622711181640625, 0.0, 0.9590690732002258, 0.9999891519546509, 0.999998927116394, 0.9999997615814209, 0.9999999403953552
23.727113723754883, 0.0, 0.972180962562561, 0.9999752640724182, 0.9999933838844299, 0.9999996423721313, 0.9999999403953552
23.837472915649414, 0.0, 0.9838753342628479, 0.9999701976776123, 0.9999901056289673, 0.9999983906745911, 0.9999998807907104
23.971614837646484, 0.0, 0.9923622608184814, 0.9999851584434509, 0.9999948143959045, 1.0, 1.0
24.09087371826172, 0.0, 0.9953747987747192, 0.9999964833259583, 1.0, 1.0, 1.0
24.22892951965332, 0.0, 0.9972971081733704, 1.0, 1.0, 1.0, 1.0
24.332853317260742, 0.0, 0.9981815814971924, 1.0, 1.0, 1.0, 1.0
24.447431564331055, 0.0, 0.9988031983375549, 1.0, 1.0, 1.0, 1.0
24.573753356933594, 0.0, 0.9992190599441528, 1.0, 1.0, 1.0, 1.0
24.713024139404297, 0.0, 0.9994885325431824, 1.0, 1.0, 1.0, 1.0
24.866567611694336, 0.0, 0.9996734261512756, 1.0, 1.0, 1.0, 1.0
25.035852432250977, 0.0, 0.9998046159744263, 1.0, 1.0, 1.0, 1.0
25.22248649597168, 0.0, 0.9998996257781982, 1.0, 1.0, 1.0, 1.0
25.322860717773438, 0.0, 0.9998978972434998, 1.0, 1.0, 1.0, 1.0
25.428251266479492, 0.0, 0.9999217987060547, 1.0, 1.0, 1.0, 1.0
25.53891372680664, 0.0, 0.9846442341804504, 1.0, 1.0, 1.0, 1.0
25.655107498168945, 0.0, 0.9124217629432678, 1.0, 1.0, 1.0, 1.0
25.777111053466797, 0.0, 0.8616237044334412, 1.0, 1.0, 1.0, 1.0
25.905216217041016, 0.0, 0.8299095034599304, 1.0, 1.0, 1.0, 1.0
26.06084442138672, 0.0, 0.7934671640396118, 1.0, 1.0, 1.0, 1.0
26.232423782348633, 0.0, 0.7321792244911194, 1.0, 1.0, 1.0, 1.0
26.42159080505371, 0.0, 0.6438926458358765, 1.0, 1.0, 1.0, 1.0
26.523324966430664, 0.0, 0.6645224690437317, 1.0, 1.0, 1.0, 1.0
26.6243839263916, 0.0, 0.6737768054008484, 1.0, 1.0, 1.0, 1.0
26.73049545288086, 0.0, 0.6449662446975708, 1.0, 1.0, 1.0, 1.0
26.84191131591797, 0.0, 0.6667280793190002, 1.0, 1.0, 1.0, 1.0
26.958898544311523, 0.0, 0.671821653842926, 1.0, 1.0, 1.0, 1.0
27.059911727905273, 0.0, 0.6800315976142883, 1.0, 1.0, 1.0, 1.0
27.165220260620117, 0.0, 0.6920593976974487, 1.0, 1.0, 1.0, 1.0
27.281322479248047, 0.0, 0.7027251124382019, 1.0, 1.0, 1.0, 1.0
27.409324645996094, 0.0, 0.6870871782302856, 1.0, 1.0, 1.0, 1.0
27.55044937133789, 0.0, 0.6658563017845154, 1.0, 1.0, 1.0, 1.0
27.706037521362305, 0.0, 0.6239291429519653, 1.0, 1.0, 1.0, 1.0
27.877573013305664, 0.0, 0.5362908840179443, 1.0, 1.0, 1.0, 1.0
28.066692352294922, 0.0, 0.45087486505508423, 1.0, 1.0, 1.0, 1.0
28.247093200683594, 0.0, 0.42194053530693054, 1.0, 1.0, 1.0, 1.0
28.445985794067383, 0.0, 0.40322452783584595, 0.9999645352363586, 0.9999850988388062, 0.9999929666519165, 0.9999964833259583
28.552949905395508, 0.0, 0.3892684578895569, 0.9992188215255737, 0.9996804594993591, 0.9998446702957153, 0.9999193549156189
28.669546127319336, 0.0, 0.42055782675743103, 0.9982993006706238, 0.9992280602455139, 0.9995501637458801, 0.9997282028198242
28.772014617919922, 0.0, 0.4599470794200897, 0.9970686435699463, 0.9987221360206604, 0.9991867542266846, 0.9994193315505981
28.890636444091797, 0.0, 0.5034215450286865, 0.9972479343414307, 0.9985736012458801, 0.9988567233085632, 0.9989980459213257
29.027956008911133, 0.0, 0.3731782138347626, 0.9987033009529114, 0.9990359544754028, 0.9990944862365723, 0.9989948868751526
29.127979278564453, 0.0, 0.3249361217021942, 0.999477207660675, 0.9994747638702393, 0.9993641972541809, 0.9991788864135742
29.230329513549805, 0.0, 0.2961011528968811, 0.999769926071167, 0.9998296499252319, 0.9996126890182495, 0.9994039535522461
29.34757423400879, 0.0, 0.24849925935268402, 0.9998401999473572, 0.9999660849571228, 0.9998310804367065, 0.9996191263198853
29.455224990844727, 0.0, 0.21229888498783112, 0.9998952150344849, 0.9999927878379822, 0.9999231100082397, 0.9997995495796204
29.574316024780273, 0.0, 0.17149315774440765, 0.9999728202819824, 1.0, 0.9999839067459106, 0.999919593334198
29.68804168701172, 0.0, 0.1435781866312027, 0.9999964833259583, 1.0, 0.999997615814209, 0.9999606609344482
29.801258087158203, 0.0, 0.1281803846359253, 1.0, 1.0, 1.0, 0.9999997615814209
29.90191078186035, 0.0, 0.12323428690433502, 1.0, 1.0, 1.0, 1.0
30.018430709838867, 0.0, 0.1273840069770813, 1.0, 1.0, 1.0, 1.0
30.153316497802734, 0.0, 0.1344671994447708, 1.0, 1.0, 1.0, 1.0
30.25485610961914, 0.0, 0.1411866992712021, 1.0, 1.0, 1.0, 1.0
30.366804122924805, 0.0, 0.15184687077999115, 1.0, 1.0, 1.0, 1.0
30.490224838256836, 0.0, 0.17014263570308685, 1.0, 1.0, 1.0, 1.0
30.626296997070312, 0.0, 0.18931134045124054, 1.0, 1.0, 1.0, 1.0
30.776317596435547, 0.0, 0.1860666424036026, 1.0, 1.0, 1.0, 1.0
