time, rftn-301A34R29, rftn-301A49R29, rftn-301A89R29, rftn-301A124R29, rftn-301A134R29, rftn-301A144R29, rftn-301A154R29, rftn-301A161R29, rftn-301A169R29, rftn-301A184R29, rftn-301A194R29, rftn-301A204R29, rftn-301A214R29, rftn-301A224R29, rftn-301A234R29, rftn-301A254R29, rftn-301A264R29, rftn-301A279R29, rftn-301A299R29, rftn-301A314R29
(s), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K)
1.328076720237732, 558.7925415039062, 548.1032104492188, 768.2913818359375, 832.7877807617188, 846.41064453125, 869.328369140625, 870.5575561523438, 855.5781860351562, 857.9119262695312, 856.3989868164062, 833.8231201171875, 839.8964233398438, 835.1919555664062, 809.019775390625, 763.3824462890625, 684.7891235351562, 673.73291015625, 593.9237060546875, 559.5232543945312, 552.8358764648438
1.4295883178710938, 559.6995239257812, 549.39013671875, 768.6537475585938, 833.2341918945312, 846.887939453125, 869.759521484375, 871.0123291015625, 856.078369140625, 858.4246826171875, 856.9039916992188, 834.3616333007812, 840.3847045898438, 835.6705322265625, 809.5761108398438, 763.9674072265625, 685.9081420898438, 674.8367919921875, 595.8175048828125, 560.62744140625, 553.8927612304688
1.5329571962356567, 560.5684204101562, 550.57080078125, 768.9913940429688, 833.6112670898438, 847.283935546875, 870.1043701171875, 871.3743896484375, 856.4844970703125, 858.8582763671875, 857.360595703125, 834.8621215820312, 840.8445434570312, 836.12548828125, 810.1043701171875, 764.5465698242188, 686.9790649414062, 675.8949584960938, 597.61181640625, 561.6891479492188, 554.9208984375
1.6403169631958008, 561.4364624023438, 551.7093505859375, 769.3568115234375, 834.0460815429688, 847.7349853515625, 870.4981689453125, 871.7874755859375, 856.9390258789062, 859.3450317382812, 857.83837890625, 835.3692626953125, 841.3038940429688, 836.5778198242188, 810.6314086914062, 765.1188354492188, 687.9995727539062, 676.8930053710938, 599.2688598632812, 562.6761474609375, 555.8768310546875
1.7481226921081543, 562.2880249023438, 552.7827758789062, 769.7517700195312, 834.5582275390625, 848.2501831054688, 870.9520263671875, 872.2648315429688, 857.4642333984375, 859.8536987304688, 858.3032836914062, 835.8369140625, 841.7112426757812, 836.9702758789062, 811.0873413085938, 765.6329956054688, 688.9097290039062, 677.7806396484375, 600.7430419921875, 563.5574951171875, 556.7278442382812
1.8512886762619019, 563.1050415039062, 553.771728515625, 770.1878051757812, 835.1179809570312, 848.7872924804688, 871.4247436523438, 872.7637939453125, 858.01171875, 860.3692016601562, 858.7730102539062, 836.3115234375, 842.128173828125, 837.3737182617188, 811.5223388671875, 766.098876953125, 689.6818237304688, 678.5259399414062, 601.9874877929688, 564.2965698242188, 557.4365844726562
1.9522430896759033, 563.87744140625, 554.7086181640625, 770.6531372070312, 835.6915893554688, 849.32958984375, 871.906005859375, 873.2777099609375, 858.5715942382812, 860.8931274414062, 859.2469482421875, 836.783203125, 842.539306640625, 837.772216796875, 811.9630126953125, 766.5422973632812, 690.37451171875, 679.1908569335938, 603.0746459960938, 564.948974609375, 557.7588500976562
2.056255578994751, 564.619873046875, 555.6087646484375, 771.1316528320312, 836.2714233398438, 849.8834228515625, 872.4019775390625, 873.80810546875, 859.14599609375, 861.4218139648438, 859.7318725585938, 837.2674560546875, 842.96630859375, 838.187744140625, 812.4124755859375, 766.9882202148438, 691.0205688476562, 679.8257446289062, 604.10546875, 565.5186767578125, 557.3184814453125
2.1611032485961914, 565.3151245117188, 556.4530639648438, 771.6119995117188, 836.8453979492188, 850.4367065429688, 872.90380859375, 874.342529296875, 859.7179565429688, 861.9479370117188, 860.2183837890625, 837.750244140625, 843.3974609375, 838.6079711914062, 812.8580932617188, 767.4396362304688, 691.6388549804688, 680.4336547851562, 605.043701171875, 565.7571411132812, 556.7692260742188
2.2623114585876465, 565.945068359375, 557.222412109375, 772.0845947265625, 837.3917236328125, 850.9688110351562, 873.3938598632812, 874.859619140625, 860.263427734375, 862.4534912109375, 860.6890258789062, 838.211669921875, 843.81591796875, 839.0161743164062, 813.2830200195312, 767.8629150390625, 692.2054443359375, 680.9747924804688, 605.7030029296875, 565.7704467773438, 556.4829711914062
2.3697376251220703, 566.5676879882812, 557.9812622070312, 772.572509765625, 837.956787109375, 851.52392578125, 873.9063720703125, 875.3980712890625, 860.8302001953125, 862.983154296875, 861.185302734375, 838.6985473632812, 844.2601928710938, 839.4498901367188, 813.73388671875, 768.268310546875, 692.772705078125, 681.4850463867188, 606.205078125, 565.9217529296875, 557.1051025390625
2.470796823501587, 567.117919921875, 558.6532592773438, 773.02978515625, 838.4796752929688, 852.0413818359375, 874.3875732421875, 875.9014892578125, 861.3560791015625, 863.4769897460938, 861.6505737304688, 839.1527709960938, 844.6780395507812, 839.8585205078125, 814.153076171875, 768.5283203125, 693.2293090820312, 681.8802490234375, 606.593017578125, 566.3206787109375, 557.7252197265625
2.5730323791503906, 567.6415405273438, 559.2904663085938, 773.4818115234375, 838.99853515625, 852.5576171875, 874.8680419921875, 876.4033813476562, 861.880126953125, 863.9717407226562, 862.1192626953125, 839.6099243164062, 845.1027221679688, 840.2736206054688, 814.5747680664062, 768.6658935546875, 693.6401977539062, 682.23583984375, 607.00732421875, 566.7965698242188, 558.2632446289062
2.6830368041992188, 568.1693725585938, 559.9315795898438, 773.957275390625, 839.5460815429688, 853.1048583984375, 875.37744140625, 876.9352416992188, 862.4352416992188, 864.4979858398438, 862.6206665039062, 840.099609375, 845.5610961914062, 840.7220458984375, 815.0272216796875, 768.7364501953125, 694.0782470703125, 682.6261596679688, 607.5804443359375, 567.284912109375, 558.6751708984375
2.7990283966064453, 568.6856689453125, 560.5575561523438, 774.4412231445312, 840.109619140625, 853.67041015625, 875.9026489257812, 877.484619140625, 863.0098266601562, 865.0445556640625, 863.1438598632812, 840.6131591796875, 846.0425415039062, 841.1937255859375, 815.5060424804688, 768.818115234375, 694.6062622070312, 683.1192016601562, 608.250732421875, 567.780517578125, 558.61767578125
2.9144444465637207, 569.1654052734375, 561.142333984375, 774.9200439453125, 840.66162109375, 854.2257080078125, 876.4183959960938, 878.0241088867188, 863.5734252929688, 865.5814819335938, 863.6591796875, 841.1207275390625, 846.5178833007812, 841.6602783203125, 815.9826049804688, 768.962158203125, 695.1871948242188, 683.6668701171875, 608.9564819335938, 568.1982421875, 558.5123291015625
3.021507978439331, 569.5546875, 561.6025390625, 775.299072265625, 841.13427734375, 854.7095947265625, 876.8502197265625, 878.4852294921875, 864.0696411132812, 866.0609130859375, 864.1285400390625, 841.5972290039062, 846.9585571289062, 842.0941162109375, 816.4431762695312, 769.1939697265625, 695.798095703125, 684.2395629882812, 609.653564453125, 568.5579833984375, 558.7000122070312
3.127840042114258, 569.8445434570312, 561.9464721679688, 775.5771484375, 841.529052734375, 855.1368408203125, 877.221435546875, 878.8748168945312, 864.50439453125, 866.49755859375, 864.5700073242188, 842.0634765625, 847.384765625, 842.5147094726562, 816.9107666015625, 769.5270385742188, 696.4474487304688, 684.858154296875, 610.345458984375, 568.9374389648438, 559.197998046875
3.2289206981658936, 569.8895874023438, 562.0941162109375, 775.6993408203125, 841.7350463867188, 855.4279174804688, 877.4802856445312, 879.1561279296875, 864.8182983398438, 866.832763671875, 864.9429931640625, 842.4793701171875, 847.77099609375, 842.8983154296875, 817.34033203125, 769.801025390625, 697.06982421875, 685.47802734375, 611.0332641601562, 569.3433837890625, 559.5925903320312
3.3304240703582764, 569.9696044921875, 562.2986450195312, 775.8076171875, 841.8986206054688, 855.6744384765625, 877.6971435546875, 879.3961791992188, 865.079833984375, 867.1057739257812, 865.2745361328125, 842.863037109375, 848.1339111328125, 843.2637329101562, 817.7468872070312, 769.9385375976562, 697.638427734375, 686.054931640625, 611.6705322265625, 569.7560424804688, 559.9537353515625
3.430795907974243, 570.124267578125, 562.5440063476562, 775.9573364257812, 842.1260986328125, 855.9555053710938, 877.9385986328125, 879.6588745117188, 865.3641967773438, 867.3995361328125, 865.6068115234375, 843.2396240234375, 848.4864501953125, 843.6177978515625, 818.1368408203125, 770.0986328125, 698.1322631835938, 686.541748046875, 612.1989135742188, 570.1361694335938, 560.3522338867188
3.531782627105713, 570.322509765625, 562.8114624023438, 776.1784057617188, 842.4502563476562, 856.308349609375, 878.24169921875, 879.9806518554688, 865.7139892578125, 867.747802734375, 865.9658813476562, 843.634033203125, 848.8485107421875, 843.9802856445312, 818.5367431640625, 770.4720458984375, 698.611083984375, 686.9991455078125, 612.7198486328125, 570.5004272460938, 560.7100219726562
3.6341655254364014, 570.5455932617188, 563.08447265625, 776.4430541992188, 842.8292236328125, 856.7050170898438, 878.5850219726562, 880.345703125, 866.1168212890625, 868.1454467773438, 866.3638305664062, 844.0556030273438, 849.2276000976562, 844.3555908203125, 818.9526977539062, 770.855712890625, 699.0818481445312, 687.4463500976562, 613.229736328125, 570.8440551757812, 561.0171508789062
3.7383317947387695, 570.7765502929688, 563.3516235351562, 776.7325439453125, 843.2359008789062, 857.1242065429688, 878.9497680664062, 880.7328491210938, 866.541748046875, 868.5576782226562, 866.770751953125, 844.4840087890625, 849.6124877929688, 844.7369995117188, 819.375, 771.2355346679688, 699.560302734375, 687.8995361328125, 613.72509765625, 571.1870727539062, 561.2886962890625
3.857654333114624, 571.0375366210938, 563.6441650390625, 777.073486328125, 843.7119750976562, 857.6142578125, 879.3818969726562, 881.1920776367188, 867.0430908203125, 869.0365600585938, 867.2413940429688, 844.973876953125, 850.0538940429688, 845.1746826171875, 819.849609375, 771.6466064453125, 700.1060791015625, 688.39892578125, 614.2407836914062, 571.5623168945312, 561.5471801757812
3.97160005569458, 571.2957763671875, 563.9354858398438, 777.4281005859375, 844.19140625, 858.09814453125, 879.8133544921875, 881.651123046875, 867.5377807617188, 869.505126953125, 867.6984252929688, 845.443359375, 850.4786376953125, 845.5965576171875, 820.3006591796875, 772.0314331054688, 700.6160278320312, 688.8699340820312, 614.728515625, 571.8985595703125, 561.7089233398438
4.085036277770996, 571.5567016601562, 564.2346801757812, 777.8023071289062, 844.6806030273438, 858.588134765625, 880.2528076171875, 882.1184692382812, 868.0401611328125, 869.9783935546875, 868.158203125, 845.914306640625, 850.9061279296875, 846.021240234375, 820.7542114257812, 772.4156494140625, 701.1156616210938, 689.3359375, 615.2285766601562, 572.2427978515625, 561.8525390625
4.206836223602295, 571.8427124023438, 564.55908203125, 778.2155151367188, 845.2103881835938, 859.1178588867188, 880.7304077148438, 882.6275634765625, 868.5869750976562, 870.4933471679688, 868.6564331054688, 846.4217529296875, 851.3682861328125, 846.4802856445312, 821.2483520507812, 772.818603515625, 701.6417236328125, 689.8251342773438, 615.7545776367188, 572.5797119140625, 561.9868774414062
4.325813293457031, 572.131591796875, 564.88916015625, 778.63232421875, 845.7315673828125, 859.6399536132812, 881.2056274414062, 883.1307983398438, 869.1234741210938, 870.99755859375, 869.1431274414062, 846.9141845703125, 851.817626953125, 846.9258422851562, 821.727294921875, 773.1956176757812, 702.1334228515625, 690.2817993164062, 616.2265014648438, 572.865234375, 562.1453857421875
4.43371057510376, 572.381591796875, 565.1809692382812, 779.0114135742188, 846.2027587890625, 860.1151123046875, 881.6423950195312, 883.5921630859375, 869.6098022460938, 871.4569091796875, 869.5877075195312, 847.3584594726562, 852.2271728515625, 847.3314819335938, 822.1525268554688, 773.5188598632812, 702.5587768554688, 690.6759643554688, 616.5848999023438, 573.093994140625, 562.3980102539062
4.541126251220703, 572.6103515625, 565.444580078125, 779.376708984375, 846.6640014648438, 860.5838623046875, 882.0742797851562, 884.0474243164062, 870.0896606445312, 871.9133911132812, 870.0318603515625, 847.8012084960938, 852.6386108398438, 847.7393188476562, 822.575439453125, 773.8074340820312, 702.9754028320312, 691.0609130859375, 616.8991088867188, 573.3462524414062, 562.6976928710938
4.671690464019775, 572.87939453125, 565.7513427734375, 779.8170776367188, 847.22021484375, 861.1517944335938, 882.5999755859375, 884.6000366210938, 870.6696166992188, 872.46728515625, 870.5728149414062, 848.3389282226562, 853.141845703125, 848.2391357421875, 823.091064453125, 774.09765625, 703.4695434570312, 691.5146484375, 617.2640380859375, 573.682373046875, 563.0841064453125
4.78776741027832, 573.1209106445312, 566.0277099609375, 780.2152099609375, 847.7127685546875, 861.6561889648438, 883.0687866210938, 885.09130859375, 871.1827392578125, 872.9586181640625, 871.0537719726562, 848.817138671875, 853.5907592773438, 848.6847534179688, 823.5504760742188, 774.3086547851562, 703.9004516601562, 691.9105834960938, 617.6050415039062, 573.98095703125, 563.4247436523438
4.922141075134277, 573.401611328125, 566.3525390625, 780.685302734375, 848.2821655273438, 862.2407836914062, 883.6132202148438, 885.659423828125, 871.7744140625, 873.5269165039062, 871.6104125976562, 849.3695678710938, 854.1097412109375, 849.2000122070312, 824.0804443359375, 774.5425415039062, 704.3966674804688, 692.3720092773438, 618.0267944335938, 574.3256225585938, 563.79833984375
5.023294448852539, 573.6163330078125, 566.6054077148438, 781.0523071289062, 848.7122802734375, 862.683349609375, 884.0282592773438, 886.0897216796875, 872.2196044921875, 873.9548950195312, 872.0293579101562, 849.7833862304688, 854.50048828125, 849.5879516601562, 824.4765014648438, 774.7543334960938, 704.7667236328125, 692.7192993164062, 618.3580932617188, 574.5808715820312, 564.0667724609375
5.1348161697387695, 573.8522338867188, 566.8810424804688, 781.45263671875, 849.183837890625, 863.1693725585938, 884.4839477539062, 886.5623168945312, 872.7088623046875, 874.425537109375, 872.4910888671875, 850.2406005859375, 854.9320678710938, 850.016845703125, 824.915283203125, 775.0249633789062, 705.1801147460938, 693.10888671875, 618.7448120117188, 574.8624877929688, 564.3590087890625
5.257768630981445, 574.0997314453125, 567.1640625, 781.8772583007812, 849.6961059570312, 863.6974487304688, 884.9749755859375, 887.07421875, 873.2430419921875, 874.9395141601562, 872.9969482421875, 850.7457275390625, 855.4063110351562, 850.48876953125, 825.4033203125, 775.3495483398438, 705.647705078125, 693.550537109375, 619.1984252929688, 575.1793823242188, 564.6769409179688
5.35908317565918, 574.3128051757812, 567.4055786132812, 782.2257080078125, 850.113525390625, 864.1304931640625, 885.3809204101562, 887.4963989257812, 873.6797485351562, 875.3616333007812, 873.4142456054688, 851.1573486328125, 855.7969970703125, 850.876953125, 825.79736328125, 775.64453125, 706.0176391601562, 693.9031372070312, 619.5730590820312, 575.434326171875, 564.9384155273438
5.469796657562256, 574.50439453125, 567.615966796875, 782.5557861328125, 850.5523681640625, 864.5886840820312, 885.8040771484375, 887.9409790039062, 874.1512451171875, 875.8228149414062, 873.867919921875, 851.6111450195312, 856.2227783203125, 851.3008422851562, 826.2382202148438, 775.9597778320312, 706.4506225585938, 694.3155517578125, 620.0138549804688, 575.7276000976562, 565.2318725585938
5.5783185958862305, 574.6666870117188, 567.774169921875, 782.8450927734375, 850.9622802734375, 865.0186767578125, 886.1930541992188, 888.3536987304688, 874.5982055664062, 876.259521484375, 874.3009643554688, 852.0551147460938, 856.6334838867188, 851.7103271484375, 826.6763916015625, 776.2625122070312, 706.8999633789062, 694.7442016601562, 620.4716796875, 576.0331420898438, 565.533447265625
5.681950092315674, 574.8215942382812, 567.9067993164062, 783.1111450195312, 851.343994140625, 865.4202270507812, 886.5518188476562, 888.7343139648438, 875.012939453125, 876.6630859375, 874.7042236328125, 852.474853515625, 857.0181884765625, 852.0947265625, 827.0938110351562, 776.5475463867188, 707.3379516601562, 695.1611328125, 620.9129028320312, 576.3309936523438, 565.83056640625
5.785118579864502, 574.9742431640625, 568.0346069335938, 783.3760375976562, 851.7214965820312, 865.815673828125, 886.9027709960938, 889.10791015625, 875.4215087890625, 877.0579833984375, 875.1002197265625, 852.8917236328125, 857.3972778320312, 852.4735717773438, 827.5089721679688, 776.8247680664062, 707.7803955078125, 695.5825805664062, 621.3544921875, 576.6305541992188, 566.1322631835938
5.910521030426025, 575.1448974609375, 568.173828125, 783.684326171875, 852.1716918945312, 866.290283203125, 887.3223876953125, 889.553466796875, 875.9094848632812, 877.529541015625, 875.5757446289062, 853.3964233398438, 857.8552856445312, 852.931884765625, 828.0149536132812, 777.1543579101562, 708.3268432617188, 696.106201171875, 621.9004516601562, 577.0025024414062, 566.4985961914062
6.022008419036865, 575.2767944335938, 568.2625732421875, 783.9287719726562, 852.5504760742188, 866.7010498046875, 887.6867065429688, 889.93994140625, 876.3306884765625, 877.9385375976562, 875.9922485351562, 853.841552734375, 858.2597045898438, 853.3369140625, 828.4641723632812, 777.455322265625, 708.8175048828125, 696.5812377929688, 622.3898315429688, 577.3209838867188, 566.8259887695312
6.151069641113281, 575.4176635742188, 568.3504028320312, 784.1883544921875, 852.9614868164062, 867.1616821289062, 888.09912109375, 890.3767700195312, 876.804931640625, 878.3992309570312, 876.4661254882812, 854.3490600585938, 858.7230834960938, 853.8004760742188, 828.97705078125, 777.8191528320312, 709.373046875, 697.1223754882812, 622.9364013671875, 577.6828002929688, 567.1860961914062
6.300473690032959, 575.5877075195312, 568.4727783203125, 784.5014038085938, 853.43505859375, 867.6873168945312, 888.5654907226562, 890.8707885742188, 877.3429565429688, 878.9278564453125, 877.0147094726562, 854.9361572265625, 859.2584228515625, 854.33642578125, 829.5706787109375, 778.2533569335938, 709.9762573242188, 697.7127075195312, 623.5145263671875, 578.0890502929688, 567.5641479492188
6.412941932678223, 575.7381591796875, 568.6044921875, 784.7835083007812, 853.8145751953125, 868.094482421875, 888.9281616210938, 891.2483520507812, 877.74853515625, 879.330078125, 877.4273681640625, 855.3706665039062, 859.6580200195312, 854.7349853515625, 830.0050048828125, 778.6050415039062, 710.3512573242188, 698.0927124023438, 623.8712158203125, 578.3494262695312, 567.8191528320312
6.536937713623047, 575.94580078125, 568.8258056640625, 785.16357421875, 854.2855834960938, 868.5769653320312, 889.3621215820312, 891.6956787109375, 878.2236938476562, 879.7953491210938, 877.8906860351562, 855.84375, 860.0951538085938, 855.1688842773438, 830.4678955078125, 779.000732421875, 710.7218627929688, 698.458740234375, 624.2498168945312, 578.5845947265625, 568.0528564453125
6.673643589019775, 576.2199096679688, 569.1373291015625, 785.6351318359375, 854.8378295898438, 869.1348266601562, 889.87255859375, 892.2235107421875, 878.7796630859375, 880.3335571289062, 878.4183349609375, 856.3726196289062, 860.5868530273438, 855.6573486328125, 830.941162109375, 779.4122924804688, 711.1299438476562, 698.8504028320312, 624.6337890625, 578.82177734375, 568.2800903320312
6.785762786865234, 576.4413452148438, 569.4024047851562, 786.0323486328125, 855.2935180664062, 869.5977783203125, 890.3017578125, 892.6698608398438, 879.2463989257812, 880.7828979492188, 878.8583374023438, 856.8108520507812, 860.99658203125, 856.065185546875, 829.4109497070312, 779.7855834960938, 711.451416015625, 699.1630859375, 624.9239501953125, 579.0171508789062, 568.4661865234375
6.913528919219971, 576.696533203125, 569.6898193359375, 786.4864501953125, 855.8123779296875, 870.1310424804688, 890.8018798828125, 893.1903686523438, 879.78466796875, 881.2994384765625, 879.3663940429688, 857.3128662109375, 861.4703369140625, 856.537109375, 825.6995849609375, 780.2734375, 711.7838745117188, 699.5125122070312, 625.2418823242188, 579.2401733398438, 568.6785278320312
7.014155387878418, 576.8604125976562, 569.8741455078125, 786.8424682617188, 856.2224731445312, 870.555908203125, 891.2042236328125, 893.6068115234375, 880.21142578125, 881.7117919921875, 879.7744750976562, 857.7100219726562, 861.8527221679688, 856.9180297851562, 822.7472534179688, 780.6295166015625, 712.0443115234375, 699.7877807617188, 625.4888916015625, 579.41748046875, 568.848388671875
7.1195831298828125, 577.031005859375, 570.0804443359375, 787.2150268554688, 856.652099609375, 871.0025024414062, 891.6277465820312, 894.0443725585938, 880.6595458984375, 882.14697265625, 880.20654296875, 858.1331176757812, 862.2601318359375, 857.0961303710938, 820.390869140625, 780.9326782226562, 712.338134765625, 700.087158203125, 625.764892578125, 579.6122436523438, 569.0322875976562
7.229507923126221, 577.2191772460938, 570.3093872070312, 787.6044921875, 857.0985107421875, 871.4667358398438, 892.0670166015625, 894.4971313476562, 881.1246337890625, 882.5988159179688, 880.6549072265625, 858.5746459960938, 862.6824951171875, 854.5499267578125, 820.9218139648438, 781.3033447265625, 712.690185546875, 700.4168701171875, 626.0527954101562, 579.8139038085938, 569.22314453125
7.336047649383545, 577.408203125, 570.5369873046875, 787.981689453125, 857.52978515625, 871.9155883789062, 892.4915771484375, 894.9342651367188, 881.573486328125, 883.034912109375, 881.0874633789062, 859.0006103515625, 863.0886840820312, 851.6442260742188, 822.2373657226562, 781.7174072265625, 713.028076171875, 700.7288818359375, 626.3162841796875, 580.0023803710938, 569.4058837890625
7.4399638175964355, 577.59619140625, 570.760986328125, 788.3482666015625, 857.9494018554688, 872.35302734375, 892.9061279296875, 895.3604125976562, 882.01025390625, 883.4598388671875, 881.50927734375, 859.4136352539062, 861.7045288085938, 852.3007202148438, 823.296875, 782.1339721679688, 713.3656005859375, 701.03857421875, 626.5790405273438, 580.1900024414062, 569.5870971679688
7.540230751037598, 577.7782592773438, 570.9771118164062, 788.7000122070312, 858.3534545898438, 872.775390625, 893.3074951171875, 895.7726440429688, 882.4319458007812, 883.8710327148438, 881.9185180664062, 859.8134765625, 858.3316650390625, 852.9420776367188, 824.2124633789062, 782.5343627929688, 713.6976318359375, 701.345703125, 626.8453369140625, 580.3773193359375, 569.7648315429688
7.642172336578369, 577.9622192382812, 571.1951293945312, 789.0538940429688, 858.7616577148438, 873.2003173828125, 893.7074584960938, 896.1844482421875, 882.8573608398438, 884.2835693359375, 882.3291015625, 859.0479736328125, 858.015380859375, 853.6610107421875, 825.1119384765625, 782.9441528320312, 714.0357666015625, 701.6586303710938, 627.1181030273438, 580.568115234375, 569.9458618164062
7.746711730957031, 578.1493530273438, 571.4156494140625, 789.4116821289062, 859.1749267578125, 873.6275024414062, 894.1039428710938, 896.5934448242188, 883.2850952148438, 884.6970825195312, 882.742919921875, 855.8153076171875, 858.9259643554688, 854.382568359375, 825.9937744140625, 783.3659057617188, 714.3895263671875, 701.985595703125, 627.4083251953125, 580.7698974609375, 570.1347045898438
7.852985382080078, 578.337890625, 571.6361083984375, 789.7700805664062, 859.5891723632812, 874.0523681640625, 894.4923706054688, 896.998046875, 883.7127685546875, 885.1182861328125, 883.1454467773438, 854.2461547851562, 859.7093505859375, 855.0676879882812, 826.8410034179688, 783.8004150390625, 714.762451171875, 702.3286743164062, 627.7164306640625, 580.9829711914062, 570.330322265625
