time, tvn-10A04R01T01, tvn-10A12R01T01, tvn-10A22R01T01, tvn-10A35R01T01, tvn-10A49R01T01, tvn-10A58R01T01
(s), (K), (K), (K), (K), (K), (K)
0.0, 405.748291015625, 453.9909973144531, 677.9290161132812, 751.6179809570312, 902.0659790039062, 662.9340209960938
0.10373413562774658, 426.65478515625, 476.9571533203125, 670.12158203125, 742.3828125, 735.5205688476562, 647.2743530273438
0.20603495836257935, 458.9725646972656, 456.86700439453125, 518.5916137695312, 588.7655029296875, 673.4888916015625, 655.8475952148438
0.30843502283096313, 433.0003967285156, 463.32672119140625, 650.8785400390625, 741.168701171875, 741.0751953125, 513.05859375
0.4090045392513275, 416.61431884765625, 449.7344665527344, 591.2314453125, 684.6028442382812, 704.9306030273438, 584.7803344726562
0.5173681974411011, 422.2207336425781, 474.2247009277344, 632.6647338867188, 727.5406494140625, 729.1940307617188, 615.9771118164062
0.6176936030387878, 426.1904602050781, 487.1039733886719, 672.492919921875, 766.13232421875, 751.0728759765625, 615.2002563476562
0.7183680534362793, 429.501953125, 494.1217956542969, 691.8336181640625, 785.8639526367188, 757.3223266601562, 608.5098876953125
0.8197470307350159, 415.2210998535156, 486.00128173828125, 685.918212890625, 785.4325561523438, 759.9843139648438, 612.6585083007812
0.9214017987251282, 411.0869445800781, 467.0814208984375, 660.4222412109375, 766.0609130859375, 760.9830932617188, 627.5056762695312
1.0237839221954346, 409.09796142578125, 468.4622802734375, 652.4059448242188, 755.7882080078125, 758.2783813476562, 634.25
1.1253479719161987, 407.9476318359375, 478.19378662109375, 654.2119750976562, 755.1019287109375, 758.434814453125, 638.0197143554688
1.2256832122802734, 406.73760986328125, 473.55645751953125, 656.3817749023438, 754.72314453125, 754.5782470703125, 637.96630859375
1.328076720237732, 406.8504943847656, 488.2000427246094, 703.0039672851562, 785.212158203125, 753.985107421875, 618.4163208007812
1.4295883178710938, 407.5272216796875, 487.2367248535156, 703.003173828125, 793.0474853515625, 758.7305908203125, 623.6113891601562
1.5329571962356567, 408.2191467285156, 492.7216796875, 718.9857788085938, 801.6358642578125, 757.46875, 620.180419921875
1.6403169631958008, 409.1026611328125, 500.8098449707031, 741.0006103515625, 816.7429809570312, 755.3241577148438, 613.3557739257812
1.7481226921081543, 411.1695861816406, 523.0140380859375, 771.4556884765625, 832.8898315429688, 753.5472412109375, 604.63232421875
1.8512886762619019, 411.93841552734375, 555.0614013671875, 803.325439453125, 843.6024780273438, 746.6123046875, 590.7133178710938
1.9522430896759033, 409.274658203125, 566.9688110351562, 814.1298828125, 847.9412231445312, 740.6460571289062, 579.9398193359375
2.056255578994751, 406.9124450683594, 569.0038452148438, 816.6598510742188, 850.0322875976562, 743.7938232421875, 580.27734375
2.1611032485961914, 406.01959228515625, 574.6907348632812, 819.9780883789062, 851.7890014648438, 743.65380859375, 571.8818359375
2.2623114585876465, 406.23052978515625, 578.0333862304688, 821.0285034179688, 852.2945556640625, 741.9057006835938, 572.6011352539062
2.3697376251220703, 407.328857421875, 580.594482421875, 822.8145751953125, 852.707763671875, 732.2965698242188, 573.8507080078125
2.470796823501587, 408.45703125, 582.2233276367188, 823.8943481445312, 852.6859741210938, 732.351806640625, 578.052001953125
2.5730323791503906, 410.0301818847656, 581.6381225585938, 824.9533081054688, 848.7046508789062, 732.1043701171875, 580.21728515625
2.6830368041992188, 411.27850341796875, 580.5892944335938, 825.1100463867188, 842.5121459960938, 735.068359375, 585.1856079101562
2.7990283966064453, 411.0721435546875, 581.9815063476562, 824.714599609375, 840.5435180664062, 738.5908203125, 588.5037841796875
2.9144444465637207, 410.8314208984375, 585.6561279296875, 823.7714233398438, 838.9191284179688, 742.5792846679688, 589.4483032226562
3.021507978439331, 415.54266357421875, 566.662109375, 804.3054809570312, 835.91162109375, 757.0723266601562, 604.8765258789062
3.127840042114258, 417.89892578125, 540.277099609375, 782.663330078125, 829.9854736328125, 765.05859375, 621.4028930664062
3.2289206981658936, 412.521240234375, 516.9984130859375, 764.9500122070312, 815.6447143554688, 755.7634887695312, 626.0941162109375
3.3304240703582764, 407.0251159667969, 498.8795166015625, 743.6349487304688, 791.3318481445312, 735.41943359375, 620.4583740234375
3.430795907974243, 406.7607421875, 519.2039794921875, 761.731689453125, 811.6331787109375, 740.2796020507812, 615.6746826171875
3.531782627105713, 406.44366455078125, 531.757568359375, 768.9978637695312, 819.1969604492188, 739.622802734375, 608.3101196289062
3.6341655254364014, 406.84368896484375, 544.0482788085938, 791.9953002929688, 811.4229125976562, 721.3025512695312, 590.7609252929688
