time, tvn-10A04R03T01, tvn-10A12R03T01, tvn-10A22R03T01, tvn-10A35R03T01, tvn-10A49R03T01, tvn-10A58R03T01
(s), (K), (K), (K), (K), (K), (K)
5.1348161697387695, 423.4695739746094, 594.326416015625, 821.3507690429688, 852.763427734375, 745.6146240234375, 591.0023193359375
5.257768630981445, 434.63934326171875, 596.3010864257812, 821.753662109375, 853.0509033203125, 745.5808715820312, 592.7135009765625
5.35908317565918, 438.62030029296875, 594.7587280273438, 821.0026245117188, 853.7120971679688, 746.5261840820312, 593.4967041015625
5.469796657562256, 437.739013671875, 592.061767578125, 818.85888671875, 854.208984375, 747.7376098632812, 597.0987548828125
5.5783185958862305, 421.9508972167969, 585.2337646484375, 816.3626708984375, 854.5829467773438, 748.81689453125, 601.1852416992188
5.681950092315674, 423.764892578125, 585.577392578125, 816.2700805664062, 854.940673828125, 749.6472778320312, 603.7205200195312
5.785118579864502, 425.2415466308594, 587.0489501953125, 815.675048828125, 855.2374877929688, 750.5614013671875, 607.1500244140625
5.910521030426025, 423.4527282714844, 585.2477416992188, 812.2821655273438, 854.7112426757812, 751.664306640625, 611.5120239257812
6.022008419036865, 421.25054931640625, 581.0443725585938, 807.6187133789062, 853.4639282226562, 752.5463256835938, 613.0700073242188
6.151069641113281, 420.74774169921875, 577.7924194335938, 804.9100952148438, 852.6633911132812, 752.8828125, 615.95361328125
6.300473690032959, 421.4895935058594, 580.6788330078125, 806.7800903320312, 853.099609375, 746.478515625, 612.54638671875
6.412941932678223, 424.881591796875, 590.5562133789062, 816.1703491210938, 854.7893676757812, 741.2993774414062, 600.3203735351562
6.536937713623047, 432.6622009277344, 597.5836791992188, 823.9568481445312, 857.6214599609375, 739.4580078125, 591.8450927734375
6.673643589019775, 422.2928771972656, 600.3099975585938, 826.7491455078125, 858.1836547851562, 738.5137329101562, 589.2306518554688
6.785762786865234, 428.7174987792969, 600.7410888671875, 827.3365478515625, 858.6242065429688, 736.4671630859375, 587.4354858398438
6.913528919219971, 489.4678955078125, 609.376220703125, 828.7044677734375, 859.1183471679688, 737.374267578125, 588.6314697265625
7.014155387878418, 488.70660400390625, 612.5648193359375, 829.2057495117188, 859.5606079101562, 737.615966796875, 589.4679565429688
7.1195831298828125, 493.01092529296875, 610.6642456054688, 829.37548828125, 859.9622192382812, 737.9783935546875, 590.4832153320312
7.229507923126221, 494.7457580566406, 610.0735473632812, 829.9473266601562, 860.3583374023438, 737.9818115234375, 589.113525390625
7.336047649383545, 495.17462158203125, 609.9717407226562, 830.482421875, 860.6961669921875, 738.234375, 588.7688598632812
7.4399638175964355, 494.82415771484375, 609.6376342773438, 831.0704345703125, 861.023681640625, 740.3160400390625, 590.2019653320312
7.540230751037598, 494.1869812011719, 609.0504150390625, 831.5064086914062, 861.3359375, 742.2691650390625, 591.2079467773438
7.642172336578369, 493.68096923828125, 608.9122314453125, 832.8106689453125, 861.3878173828125, 744.3720092773438, 592.1614379882812
7.746711730957031, 493.3202819824219, 609.6416625976562, 835.2568359375, 809.0551147460938, 747.77294921875, 594.8128051757812
7.852985382080078, 493.0346984863281, 610.3142700195312, 837.2402954101562, 832.7157592773438, 749.8244018554688, 595.9341430664062
7.963085174560547, 492.9606018066406, 610.95751953125, 840.64404296875, 841.566650390625, 752.287109375, 596.2757568359375
8.063236236572266, 493.09228515625, 611.6463012695312, 843.6171264648438, 847.5211791992188, 755.2192993164062, 597.5411987304688
8.165102005004883, 493.3695068359375, 612.7646484375, 825.0831298828125, 851.5813598632812, 758.46240234375, 599.96630859375
8.26696491241455, 493.4580383300781, 614.5684814453125, 814.940185546875, 858.1279907226562, 759.2487182617188, 600.10498046875
8.376710891723633, 493.84881591796875, 621.497314453125, 817.130126953125, 866.1753540039062, 760.4276123046875, 600.4931640625
8.490143775939941, 495.4458923339844, 627.3811645507812, 817.6976928710938, 870.1103515625, 762.695556640625, 602.2030029296875
8.591897964477539, 500.3303527832031, 602.041259765625, 821.1708984375, 872.6819458007812, 763.7225341796875, 602.679931640625
8.697918891906738, 454.2091979980469, 586.188720703125, 828.088134765625, 873.931884765625, 762.063720703125, 601.1978149414062
8.798591613769531, 428.4576110839844, 573.580322265625, 828.3676147460938, 875.35546875, 762.8837890625, 603.8659057617188
8.904738426208496, 423.2262268066406, 571.045654296875, 822.9658813476562, 875.4158935546875, 763.4613037109375, 607.54736328125
9.019099235534668, 425.88153076171875, 566.9093627929688, 816.0755615234375, 869.3363037109375, 764.0260009765625, 609.1627197265625
9.139452934265137, 427.5808410644531, 529.9297485351562, 791.8798217773438, 857.483642578125, 769.3154907226562, 617.6425170898438
9.241653442382812, 413.8998718261719, 506.2205505371094, 770.3956909179688, 843.83056640625, 768.85205078125, 622.6087646484375
9.36587905883789, 410.1502380371094, 504.4754943847656, 762.9171142578125, 835.8359985351562, 766.5682983398438, 621.3175048828125
9.47632122039795, 412.5568542480469, 515.3934936523438, 778.8269653320312, 841.5509033203125, 760.6199340820312, 610.9722290039062
9.604170799255371, 417.6596374511719, 563.5047607421875, 816.1415405273438, 855.4896850585938, 754.2460327148438, 599.52001953125
9.7063570022583, 421.5876770019531, 578.5107421875, 829.8845825195312, 864.2607421875, 754.6679077148438, 596.158935546875
9.81099796295166, 424.0118103027344, 569.5303955078125, 824.2962036132812, 865.7222290039062, 757.97607421875, 598.6632080078125
9.916252136230469, 425.22119140625, 555.9493408203125, 817.849853515625, 864.5374145507812, 760.2316284179688, 601.5824584960938
10.024580001831055, 426.10137939453125, 550.9296875, 818.1117553710938, 864.2947387695312, 761.0189819335938, 602.3897094726562
10.142511367797852, 429.1911315917969, 564.2507934570312, 827.2869873046875, 867.6318359375, 756.4382934570312, 598.081787109375
10.259915351867676, 411.0445861816406, 572.6351928710938, 825.09716796875, 869.0516967773438, 761.2918090820312, 599.4918823242188
10.36429214477539, 405.449951171875, 559.3982543945312, 820.3057861328125, 868.1651611328125, 761.5169067382812, 602.00830078125
10.485121726989746, 405.2016906738281, 565.5853271484375, 821.6419677734375, 869.0639038085938, 760.8952026367188, 601.2413330078125
10.62499713897705, 405.3993835449219, 576.86767578125, 816.9229736328125, 868.7447509765625, 766.2595825195312, 606.1142578125
10.747456550598145, 405.62579345703125, 575.962890625, 806.8414916992188, 865.199951171875, 769.8492431640625, 611.5516967773438
10.868762016296387, 405.8475341796875, 562.0230102539062, 785.477294921875, 859.5718994140625, 775.5477905273438, 620.7595825195312
10.968807220458984, 405.46612548828125, 523.2479858398438, 733.6007690429688, 836.5451049804688, 786.5277099609375, 643.8685913085938
11.075837135314941, 406.5398864746094, 498.2623291015625, 704.6031494140625, 810.4718017578125, 774.511474609375, 643.370849609375
11.179330825805664, 405.86431884765625, 534.1318359375, 748.7188110351562, 838.7525024414062, 768.8195190429688, 622.8543090820312
11.30512809753418, 405.758544921875, 574.5230102539062, 801.5697021484375, 859.287841796875, 759.1361083984375, 604.0670776367188
11.416966438293457, 405.7728576660156, 591.5743408203125, 827.7684936523438, 870.396728515625, 759.6288452148438, 598.9657592773438
11.517003059387207, 405.78778076171875, 572.3560791015625, 803.5931396484375, 866.1716918945312, 770.5336303710938, 612.9176635742188
11.63078784942627, 405.8369445800781, 550.2517700195312, 788.6807250976562, 859.5112915039062, 777.5006713867188, 623.3052978515625
11.744063377380371, 405.78131103515625, 565.8274536132812, 802.501220703125, 862.8308715820312, 771.0694580078125, 615.8515014648438
11.844770431518555, 405.767578125, 587.1461791992188, 824.0000610351562, 869.7412719726562, 762.1322021484375, 603.4381103515625
11.96135139465332, 405.7582702636719, 598.6490478515625, 835.5133666992188, 874.1680297851562, 759.0086059570312, 597.9375
12.096308708190918, 405.7557373046875, 604.6446533203125, 839.1435546875, 874.9759521484375, 756.8919067382812, 595.4346313476562
12.197901725769043, 405.75531005859375, 607.8594360351562, 841.5958862304688, 875.5386352539062, 755.1310424804688, 593.7168579101562
12.309907913208008, 405.7586975097656, 609.1260375976562, 842.9304809570312, 876.056884765625, 754.1085205078125, 592.6652221679688
12.433394432067871, 405.76239013671875, 609.0513916015625, 843.908935546875, 876.60205078125, 753.7060546875, 592.4354248046875
12.569539070129395, 405.7680358886719, 604.861083984375, 843.5886840820312, 877.2288208007812, 755.503173828125, 594.044677734375
12.719637870788574, 405.7652893066406, 604.4940795898438, 844.8632202148438, 877.815673828125, 754.6258544921875, 593.2924194335938
12.88512134552002, 405.7709655761719, 606.4074096679688, 846.9395751953125, 878.3317260742188, 752.3568725585938, 591.4728393554688
13.067567825317383, 405.7869873046875, 612.9495849609375, 848.7184448242188, 879.0255126953125, 750.7102661132812, 589.6369018554688
13.26871395111084, 405.7998962402344, 619.2301025390625, 850.8223266601562, 881.041259765625, 750.9694213867188, 589.3540649414062
13.37689208984375, 405.81195068359375, 620.6408081054688, 851.723388671875, 881.6708984375, 750.98681640625, 589.0425415039062
13.490478515625, 405.81402587890625, 624.5173950195312, 852.8446655273438, 882.532958984375, 750.8983764648438, 588.7150268554688
13.594868659973145, 405.9344787597656, 622.42041015625, 853.5523071289062, 885.916748046875, 758.0411987304688, 594.3087768554688
13.702582359313965, 405.8869323730469, 584.078857421875, 824.3743286132812, 880.4732666015625, 783.3687133789062, 619.7542114257812
13.813985824584961, 405.9090881347656, 538.6983642578125, 801.7418212890625, 871.4078369140625, 784.1738891601562, 626.097900390625
13.920594215393066, 405.9088134765625, 534.33984375, 796.0592041015625, 865.8154907226562, 781.3294067382812, 624.2477416992188
14.036652565002441, 405.8838195800781, 546.7926635742188, 804.1295166015625, 869.0089111328125, 776.1212768554688, 620.382080078125
14.152193069458008, 405.876708984375, 557.5365600585938, 818.4071044921875, 875.3404541015625, 773.2005615234375, 612.0423583984375
14.254913330078125, 405.8701477050781, 561.910888671875, 826.9396362304688, 879.1314086914062, 771.42822265625, 608.6439208984375
14.373824119567871, 405.8583984375, 571.7974853515625, 835.8973388671875, 882.4342651367188, 768.9500732421875, 605.3104248046875
14.511479377746582, 405.8531494140625, 583.2221069335938, 843.1246948242188, 883.8507690429688, 766.9703979492188, 602.3653564453125
14.615102767944336, 405.85205078125, 592.8067626953125, 846.61083984375, 884.30712890625, 765.4557495117188, 600.8330688476562
14.734623908996582, 405.8565979003906, 601.251220703125, 848.2750244140625, 884.7077026367188, 764.4293823242188, 599.8318481445312
14.834779739379883, 405.8679504394531, 605.149658203125, 849.161865234375, 885.117919921875, 764.2294311523438, 599.4712524414062
14.956520080566406, 405.9257507324219, 591.3111572265625, 840.0025024414062, 885.6806640625, 777.4131469726562, 610.3490600585938
15.064752578735352, 405.974609375, 548.1326293945312, 815.173583984375, 881.29345703125, 788.320556640625, 623.9541625976562
15.168684005737305, 406.003173828125, 520.2662353515625, 803.5511474609375, 880.2244873046875, 790.6282958984375, 632.4523315429688
15.284010887145996, 405.964111328125, 548.1056518554688, 819.8810424804688, 889.2781982421875, 797.5244750976562, 630.0331420898438
15.392197608947754, 406.0087890625, 570.2483520507812, 822.2896728515625, 888.995849609375, 803.9404296875, 637.227294921875
15.509973526000977, 406.0635986328125, 547.93017578125, 808.7754516601562, 881.5120849609375, 808.8186645507812, 651.399169921875
15.62722396850586, 406.12042236328125, 528.98291015625, 795.1923828125, 873.7830810546875, 807.8478393554688, 656.04052734375
15.727731704711914, 406.2671203613281, 492.3757019042969, 756.951171875, 861.1560668945312, 807.92919921875, 665.929931640625
15.841508865356445, 406.26739501953125, 485.7742614746094, 736.06591796875, 853.3389282226562, 802.240478515625, 664.3826293945312
15.965372085571289, 406.33404541015625, 481.4276428222656, 718.9893798828125, 852.5098266601562, 807.5792236328125, 664.9547119140625
16.088680267333984, 406.6190490722656, 470.6318054199219, 685.250732421875, 816.4635009765625, 813.9677734375, 683.71923828125
16.198307037353516, 406.71185302734375, 471.2693786621094, 678.5120239257812, 804.613037109375, 811.7455444335938, 686.8580322265625
16.315919876098633, 406.7760925292969, 471.82196044921875, 670.2781372070312, 802.7110595703125, 810.4052124023438, 689.5703735351562
16.43964958190918, 406.5111083984375, 506.0920104980469, 698.80615234375, 808.408447265625, 810.0997924804688, 682.1511840820312
16.56282615661621, 406.6502380371094, 502.5705261230469, 706.4595947265625, 809.1619873046875, 810.25146484375, 684.816162109375
16.689741134643555, 406.60687255859375, 476.3748779296875, 695.8244018554688, 804.2496948242188, 799.8089599609375, 682.2232666015625
16.796995162963867, 406.328125, 481.36798095703125, 726.1688842773438, 833.0050659179688, 801.5342407226562, 668.1094360351562
16.903837203979492, 406.2250671386719, 478.6199951171875, 748.4058227539062, 852.6783447265625, 802.9478759765625, 659.6572265625
17.01592254638672, 406.22564697265625, 479.3243103027344, 748.5367431640625, 860.3469848632812, 806.4031982421875, 659.9747314453125
17.135406494140625, 406.2379150390625, 481.4963073730469, 742.6130981445312, 860.5027465820312, 810.2504272460938, 664.4081420898438
17.254356384277344, 406.1791687011719, 490.05816650390625, 754.916259765625, 866.0828857421875, 810.078125, 661.8360595703125
17.360109329223633, 406.07989501953125, 512.2409057617188, 782.16162109375, 877.64306640625, 806.7578125, 653.0296020507812
17.48253059387207, 406.062744140625, 518.3016357421875, 799.54248046875, 884.1498413085938, 806.40087890625, 649.6436767578125
17.624248504638672, 406.0320739746094, 516.0195922851562, 815.4144897460938, 887.6310424804688, 801.458740234375, 643.3444213867188
17.73093032836914, 405.9907531738281, 519.01513671875, 836.2262573242188, 890.4935913085938, 795.7755126953125, 633.3112182617188
17.861949920654297, 406.05572509765625, 465.7027282714844, 812.5993041992188, 891.5126953125, 808.1769409179688, 641.1627197265625
17.971155166625977, 406.02471923828125, 486.3834533691406, 812.7633666992188, 889.7472534179688, 806.052734375, 639.1617431640625
18.103893280029297, 406.0126647949219, 499.10101318359375, 824.8757934570312, 894.5427856445312, 803.8843994140625, 631.5237426757812
18.221904754638672, 406.0262145996094, 499.4382019042969, 823.6027221679688, 895.1528930664062, 806.864501953125, 633.947265625
18.3585147857666, 406.02557373046875, 502.44757080078125, 822.604248046875, 891.9227294921875, 805.5267944335938, 636.6769409179688
18.461353302001953, 406.0156555175781, 505.69293212890625, 829.3270263671875, 892.6387939453125, 802.0866088867188, 633.1197509765625
18.57473373413086, 406.0126037597656, 508.0426025390625, 834.042724609375, 894.6845092773438, 800.712158203125, 631.429443359375
18.69973373413086, 406.0133972167969, 509.5178527832031, 836.6481323242188, 896.0990600585938, 800.1941528320312, 630.8051147460938
18.837547302246094, 406.0126037597656, 512.9295043945312, 839.710693359375, 897.2206420898438, 800.2496948242188, 626.6094970703125
18.989484786987305, 406.01220703125, 513.546142578125, 843.1436767578125, 897.8431396484375, 800.112060546875, 628.3026733398438
19.156997680664062, 406.0138244628906, 513.5830688476562, 845.5587768554688, 898.2803955078125, 792.8561401367188, 623.8228759765625
19.3416805267334, 406.01702880859375, 517.5341796875, 847.8318481445312, 898.6590576171875, 790.3151245117188, 619.3340454101562
19.5452938079834, 406.0242004394531, 522.3279418945312, 850.0457153320312, 899.1515502929688, 789.4810791015625, 617.4153442382812
19.654796600341797, 406.0266418457031, 524.6156005859375, 851.64892578125, 899.4182739257812, 788.5818481445312, 617.1348266601562
19.769775390625, 406.0389404296875, 504.7914123535156, 847.2372436523438, 899.8416137695312, 793.4893798828125, 618.1958618164062
19.962051391601562, 406.06060791015625, 490.9458312988281, 839.1749877929688, 899.2819213867188, 795.9564819335938, 624.8749389648438
20.135086059570312, 406.0843811035156, 490.1615295410156, 828.33154296875, 895.7244262695312, 799.1848754882812, 631.0015258789062
20.29378890991211, 406.09625244140625, 486.1826171875, 820.6995239257812, 892.926513671875, 798.0511474609375, 633.2321166992188
20.468759536743164, 406.10284423828125, 491.4257507324219, 819.3267211914062, 892.2138061523438, 796.9107055664062, 632.9476928710938
20.661663055419922, 406.0997619628906, 501.9928283691406, 827.2286987304688, 896.2522583007812, 803.7611083984375, 633.1799926757812
20.765409469604492, 406.0859680175781, 514.930419921875, 835.5086059570312, 897.3916625976562, 802.36181640625, 625.6153564453125
20.87434196472168, 406.0923156738281, 521.9993286132812, 841.56787109375, 901.4209594726562, 804.05322265625, 626.8033447265625
20.988719940185547, 406.1214294433594, 513.9022827148438, 840.8191528320312, 901.0364990234375, 811.6416015625, 635.0414428710938
21.08875274658203, 406.20355224609375, 467.43292236328125, 789.6388549804688, 885.3132934570312, 824.0494384765625, 649.0631103515625
21.195110321044922, 406.2719421386719, 465.4327392578125, 749.1966552734375, 872.3239135742188, 825.8834838867188, 661.6538696289062
21.324390411376953, 406.3599548339844, 465.47076416015625, 723.2327880859375, 854.2301635742188, 820.65771484375, 663.5428466796875
21.4393253326416, 406.4432373046875, 451.2369079589844, 710.1488647460938, 841.8980712890625, 821.3712158203125, 663.1364135742188
21.572376251220703, 406.5997314453125, 448.42169189453125, 675.2099609375, 816.7999267578125, 814.9046020507812, 678.9754638671875
21.67253303527832, 406.78314208984375, 443.2667541503906, 674.200927734375, 804.54833984375, 812.41748046875, 685.745849609375
21.782957077026367, 406.96484375, 439.2929992675781, 677.44384765625, 809.8469848632812, 820.739013671875, 700.1502075195312
21.88351821899414, 407.21368408203125, 433.35595703125, 670.5015258789062, 807.6736450195312, 818.6455688476562, 698.1861572265625
21.986120223999023, 407.333984375, 430.65631103515625, 666.1099853515625, 806.115478515625, 820.4058837890625, 696.2216186523438
22.089111328125, 407.369873046875, 428.77703857421875, 665.0983276367188, 808.3628540039062, 823.627685546875, 699.1544189453125
22.200077056884766, 407.3085021972656, 427.7701110839844, 667.6295776367188, 812.3561401367188, 826.2549438476562, 701.7891845703125
22.30394172668457, 407.2475280761719, 426.8974609375, 670.4493408203125, 812.8342895507812, 827.105712890625, 703.2551879882812
22.412376403808594, 407.1555480957031, 426.2890319824219, 676.590576171875, 810.69580078125, 826.7405395507812, 703.2127075195312
22.522701263427734, 406.9703674316406, 424.6360778808594, 689.6314697265625, 819.3147583007812, 825.9520263671875, 699.9754638671875
22.624656677246094, 406.7685241699219, 427.0921936035156, 702.2518310546875, 831.2030639648438, 824.71533203125, 695.5550537109375
22.7323055267334, 406.655029296875, 428.7380065917969, 711.3842163085938, 841.5386352539062, 827.023681640625, 693.2901611328125
22.834978103637695, 406.6025390625, 427.9659729003906, 711.52783203125, 847.9613647460938, 830.1347045898438, 692.6282958984375
22.93675994873047, 406.568359375, 423.062255859375, 706.9296875, 850.1630249023438, 832.0385131835938, 691.8526611328125
23.039276123046875, 406.5323181152344, 418.4591369628906, 700.7445678710938, 846.63330078125, 832.3570556640625, 690.1795043945312
23.147109985351562, 406.5110778808594, 416.93310546875, 693.3679809570312, 837.0899047851562, 827.4468383789062, 689.7193603515625
23.256729125976562, 406.50177001953125, 416.6214294433594, 687.3624267578125, 827.9555053710938, 819.6034545898438, 689.7006225585938
23.372093200683594, 406.48040771484375, 415.62060546875, 688.4603271484375, 828.0321044921875, 811.431884765625, 681.2943115234375
23.497682571411133, 406.4775390625, 416.4581298828125, 689.1483154296875, 828.8408813476562, 810.1063232421875, 669.5974731445312
23.622711181640625, 406.4569091796875, 420.8430480957031, 694.2300415039062, 831.2234497070312, 806.8409423828125, 665.6448974609375
23.727113723754883, 406.4210510253906, 418.5635986328125, 697.7601318359375, 835.994384765625, 805.922119140625, 660.0614013671875
23.837472915649414, 406.3306884765625, 423.3206787109375, 708.2859497070312, 844.5142211914062, 804.3939819335938, 657.60009765625
23.971614837646484, 406.2701721191406, 413.9233703613281, 729.0614624023438, 859.4721069335938, 806.81396484375, 653.4337158203125
24.09087371826172, 406.25323486328125, 410.5498962402344, 746.44970703125, 870.439697265625, 810.9559326171875, 651.6167602539062
24.22892951965332, 406.248046875, 412.7449951171875, 763.5602416992188, 883.0150756835938, 812.099853515625, 650.6314086914062
24.332853317260742, 406.2408142089844, 414.4456787109375, 771.12353515625, 886.0430908203125, 811.900146484375, 650.179443359375
24.447431564331055, 406.2387390136719, 416.3251647949219, 780.2943725585938, 889.536865234375, 811.8629760742188, 648.9661865234375
24.573753356933594, 406.2391357421875, 418.9168701171875, 789.6288452148438, 892.8065185546875, 811.7110595703125, 647.80029296875
24.713024139404297, 406.23699951171875, 421.00634765625, 797.7213745117188, 895.6773071289062, 811.61962890625, 646.8331298828125
24.866567611694336, 406.234619140625, 422.9237976074219, 804.3231201171875, 898.0806884765625, 811.4087524414062, 645.7169799804688
25.035852432250977, 406.2322692871094, 421.4802551269531, 810.4315795898438, 900.5013427734375, 811.1198120117188, 644.0653076171875
25.22248649597168, 406.2332763671875, 417.1864318847656, 816.6820678710938, 903.0414428710938, 810.9313354492188, 642.5140380859375
25.322860717773438, 406.23187255859375, 426.1664123535156, 821.6746215820312, 904.4096069335938, 809.9503173828125, 640.9635620117188
25.428251266479492, 406.2373352050781, 413.7878723144531, 823.392578125, 906.0684814453125, 811.1821899414062, 641.350830078125
25.53891372680664, 406.236328125, 411.8590393066406, 829.126220703125, 907.4710693359375, 809.922119140625, 639.8125
25.655107498168945, 406.2393798828125, 416.5373840332031, 830.4240112304688, 908.8684692382812, 811.0530395507812, 640.2147827148438
25.777111053466797, 406.238037109375, 413.9635009765625, 830.315673828125, 908.61572265625, 810.573486328125, 639.759033203125
25.905216217041016, 406.25482177734375, 417.93267822265625, 824.9216918945312, 909.8663940429688, 817.8861694335938, 646.3167114257812
26.06084442138672, 406.2680358886719, 413.2791442871094, 820.1109008789062, 907.27490234375, 819.454833984375, 648.9425659179688
26.232423782348633, 406.27508544921875, 410.01275634765625, 816.8101806640625, 904.9335327148438, 818.3300170898438, 649.5986328125
26.42159080505371, 406.2880859375, 411.06439208984375, 814.0983276367188, 904.400390625, 819.4214477539062, 650.89404296875
26.523324966430664, 406.2862243652344, 413.9268798828125, 816.3688354492188, 904.548828125, 817.5996704101562, 649.2090454101562
