time, tvn-10A04R02T01, tvn-10A12R02T01, tvn-10A22R02T01, tvn-10A35R02T01, tvn-10A49R02T01, tvn-10A58R02T01
(s), (K), (K), (K), (K), (K), (K)
4.671690464019775, 421.9898376464844, 590.4168090820312, 821.0482177734375, 854.8411865234375, 744.8603515625, 586.5021362304688
4.78776741027832, 424.0455627441406, 593.3540649414062, 822.0824584960938, 855.3173828125, 744.77587890625, 587.7001953125
4.922141075134277, 427.1837158203125, 595.8829345703125, 824.320068359375, 856.0223388671875, 744.4230346679688, 588.7092895507812
5.023294448852539, 429.3539123535156, 597.5966186523438, 824.9298095703125, 856.41455078125, 744.9662475585938, 589.2720947265625
5.1348161697387695, 429.6358947753906, 597.4976196289062, 824.87744140625, 856.7194213867188, 745.8432006835938, 590.9937133789062
5.257768630981445, 424.6498718261719, 597.192138671875, 825.0921630859375, 857.163330078125, 745.7640380859375, 593.1234130859375
5.35908317565918, 436.7509765625, 597.1248168945312, 823.2844848632812, 857.4801025390625, 746.9814453125, 594.1176147460938
5.469796657562256, 425.0682067871094, 588.8609008789062, 820.6783447265625, 858.2102661132812, 748.2884521484375, 598.589599609375
5.5783185958862305, 427.1964111328125, 583.5299072265625, 817.197265625, 858.416748046875, 749.4175415039062, 603.3856201171875
5.681950092315674, 428.649658203125, 582.3560180664062, 816.7984008789062, 858.9191284179688, 750.1017456054688, 606.0975341796875
5.785118579864502, 427.81524658203125, 580.0399169921875, 815.8679809570312, 859.1825561523438, 750.638427734375, 609.8759765625
5.910521030426025, 424.40753173828125, 572.8516235351562, 811.1094970703125, 858.8251953125, 751.7286376953125, 612.7081909179688
6.022008419036865, 422.58056640625, 562.8583374023438, 803.6015625, 857.7001342773438, 752.6597900390625, 616.1333618164062
6.151069641113281, 422.369873046875, 558.5093994140625, 798.400634765625, 856.7841796875, 753.2633056640625, 617.9808349609375
6.300473690032959, 423.2337341308594, 562.4550170898438, 800.2138671875, 856.1929931640625, 751.4312744140625, 616.3970336914062
6.412941932678223, 428.8309326171875, 578.03662109375, 812.2052001953125, 857.228271484375, 746.3343505859375, 604.7490234375
6.536937713623047, 440.41595458984375, 594.1165771484375, 825.2903442382812, 861.5184326171875, 743.4608154296875, 595.049560546875
6.673643589019775, 462.0214538574219, 600.6940307617188, 829.1464233398438, 862.4151000976562, 743.6551513671875, 591.611083984375
6.785762786865234, 467.5647277832031, 600.4819946289062, 830.0474853515625, 862.9256591796875, 739.6661987304688, 589.4551391601562
6.913528919219971, 430.1531982421875, 596.672607421875, 830.675537109375, 863.2642211914062, 734.4038696289062, 590.302001953125
7.014155387878418, 424.3662109375, 597.0821533203125, 831.110107421875, 863.6825561523438, 729.5985107421875, 590.511962890625
7.1195831298828125, 427.74591064453125, 599.5834350585938, 831.5812377929688, 864.1411743164062, 740.9117431640625, 592.191162109375
7.229507923126221, 431.3688049316406, 601.6271362304688, 832.2230834960938, 864.5745239257812, 746.5396118164062, 590.4548950195312
7.336047649383545, 435.09014892578125, 602.8015747070312, 832.7017211914062, 864.9840087890625, 749.0319213867188, 589.4293823242188
7.4399638175964355, 438.60919189453125, 603.6678466796875, 833.22900390625, 865.3499145507812, 751.5332641601562, 590.8953247070312
7.540230751037598, 440.8521728515625, 604.2689208984375, 833.624755859375, 865.7213745117188, 752.1920166015625, 591.4208374023438
7.642172336578369, 441.0306701660156, 604.6506958007812, 833.7620239257812, 866.2035522460938, 753.2752685546875, 591.8834228515625
7.746711730957031, 440.0307922363281, 604.9984130859375, 833.977783203125, 866.2053833007812, 754.9813842773438, 593.9913330078125
7.852985382080078, 438.2304992675781, 605.123046875, 833.91162109375, 869.2681274414062, 756.3232421875, 594.7537841796875
7.963085174560547, 436.0584411621094, 605.2870483398438, 834.640625, 869.19677734375, 757.1651000976562, 594.9791259765625
8.063236236572266, 434.22686767578125, 605.32373046875, 834.8243408203125, 788.6416015625, 758.4844970703125, 596.3710327148438
8.165102005004883, 432.9297790527344, 604.626953125, 833.7904663085938, 803.7425537109375, 759.9414672851562, 598.9910888671875
8.26696491241455, 432.13720703125, 603.0507202148438, 832.604736328125, 839.1837158203125, 759.346435546875, 599.2543334960938
8.376710891723633, 432.05767822265625, 601.4931030273438, 832.6055297851562, 851.377197265625, 759.9095458984375, 599.7880859375
8.490143775939941, 433.19586181640625, 600.9246215820312, 835.1025390625, 851.5828857421875, 761.5692749023438, 601.763916015625
8.591897964477539, 437.5312805175781, 601.3898315429688, 837.8590698242188, 861.6556396484375, 761.9603881835938, 602.3319091796875
8.697918891906738, 465.91650390625, 601.266845703125, 837.2804565429688, 867.6456298828125, 760.82763671875, 600.9446411132812
8.798591613769531, 479.9169006347656, 599.3174438476562, 836.6376342773438, 869.052490234375, 763.713623046875, 603.5862426757812
8.904738426208496, 483.2778015136719, 596.9419555664062, 814.404052734375, 871.767333984375, 766.7211303710938, 607.5376586914062
9.019099235534668, 478.9591369628906, 594.151611328125, 800.5877075195312, 872.0189208984375, 768.2100219726562, 609.1439208984375
9.139452934265137, 463.11846923828125, 576.2283325195312, 806.4037475585938, 863.8106689453125, 774.3267822265625, 617.7608642578125
9.241653442382812, 436.3824768066406, 559.2865600585938, 807.7736206054688, 853.3763427734375, 774.915283203125, 621.8080444335938
9.36587905883789, 425.9952392578125, 556.5693359375, 798.4031372070312, 853.5150146484375, 769.274169921875, 618.3855590820312
9.47632122039795, 429.1414489746094, 568.4599609375, 810.2890625, 862.626708984375, 764.1437377929688, 610.7137451171875
9.604170799255371, 439.91180419921875, 597.302001953125, 828.9761352539062, 871.19140625, 757.203857421875, 598.3782348632812
9.7063570022583, 445.1351623535156, 603.1222534179688, 837.142333984375, 874.3482666015625, 757.56201171875, 595.542236328125
9.81099796295166, 446.0681457519531, 604.9258422851562, 839.47216796875, 875.613037109375, 760.8972778320312, 597.9713745117188
9.916252136230469, 446.7926940917969, 606.4080200195312, 841.0939331054688, 876.4597778320312, 763.330322265625, 600.85205078125
10.024580001831055, 447.2889099121094, 603.6658935546875, 841.0082397460938, 874.9161376953125, 763.9453125, 601.71923828125
10.142511367797852, 457.7347106933594, 611.6190795898438, 841.5735473632812, 874.5872192382812, 759.9664916992188, 596.6820678710938
10.259915351867676, 462.19036865234375, 612.2581787109375, 833.0194091796875, 875.0277099609375, 764.7392578125, 600.3308715820312
10.36429214477539, 461.6711730957031, 614.4139404296875, 829.7835083007812, 874.8253784179688, 764.9702758789062, 601.5424194335938
10.485121726989746, 463.23590087890625, 594.760986328125, 830.9576416015625, 875.5997924804688, 764.2518310546875, 600.5608520507812
10.62499713897705, 416.5979309082031, 579.484375, 822.7071533203125, 875.4365844726562, 769.8955078125, 603.3744506835938
10.747456550598145, 405.4527282714844, 569.2651977539062, 809.0673217773438, 872.5679931640625, 774.0618286132812, 611.1427612304688
10.868762016296387, 405.9948425292969, 535.0277709960938, 778.13671875, 865.6952514648438, 782.154296875, 623.091552734375
10.968807220458984, 406.54656982421875, 508.23016357421875, 720.9214477539062, 834.8453979492188, 789.9285888671875, 641.8849487304688
11.075837135314941, 406.0386962890625, 505.3140563964844, 708.7137451171875, 814.9598999023438, 778.192626953125, 647.3928833007812
11.179330825805664, 405.71246337890625, 515.72802734375, 743.7330932617188, 836.8101196289062, 771.6174926757812, 623.8482055664062
11.30512809753418, 405.57611083984375, 542.25390625, 794.9363403320312, 860.2797241210938, 763.923095703125, 607.3265991210938
11.416966438293457, 349.39044189453125, 582.6373291015625, 824.5199584960938, 873.0662231445312, 763.494140625, 598.31005859375
11.517003059387207, 405.1627197265625, 543.5784301757812, 802.6736450195312, 868.83837890625, 776.3113403320312, 613.5823364257812
11.63078784942627, 405.8499450683594, 501.8591003417969, 775.0339965820312, 859.4666137695312, 779.7393188476562, 622.4771118164062
11.744063377380371, 405.7779846191406, 516.0577392578125, 790.0687866210938, 867.2544555664062, 772.7979736328125, 615.5482788085938
11.844770431518555, 405.7630615234375, 540.8062133789062, 815.656494140625, 874.3196411132812, 766.8611450195312, 605.173583984375
11.96135139465332, 405.74261474609375, 560.1318359375, 833.4266967773438, 878.3385009765625, 762.5392456054688, 597.539794921875
12.096308708190918, 405.7408142089844, 576.5720825195312, 840.8981323242188, 879.5313110351562, 760.2509765625, 594.7509155273438
12.197901725769043, 405.74200439453125, 590.3106689453125, 843.994873046875, 880.012451171875, 758.4309692382812, 592.9746704101562
12.309907913208008, 405.748046875, 605.4285888671875, 845.68359375, 880.5238647460938, 757.3812866210938, 591.8980712890625
12.433394432067871, 405.7574462890625, 610.3344116210938, 846.8290405273438, 881.087890625, 756.981201171875, 591.6618041992188
12.569539070129395, 405.7695007324219, 611.2041015625, 846.8042602539062, 881.7260131835938, 758.8297729492188, 593.0330200195312
12.719637870788574, 405.7752685546875, 613.9031372070312, 848.2368774414062, 882.330322265625, 757.9326171875, 592.636474609375
12.88512134552002, 405.7906188964844, 617.778564453125, 850.3857421875, 882.8713989257812, 755.5709228515625, 591.4064331054688
13.067567825317383, 405.7928771972656, 620.9613647460938, 852.00830078125, 883.5941772460938, 753.9083251953125, 588.9530029296875
13.26871395111084, 405.79534912109375, 624.8936767578125, 854.184326171875, 885.45263671875, 753.9591064453125, 588.5803833007812
13.37689208984375, 405.8003234863281, 625.4763793945312, 854.927490234375, 886.0143432617188, 753.8880615234375, 588.2140502929688
13.490478515625, 405.8046875, 628.3016357421875, 855.886474609375, 886.7808227539062, 753.702392578125, 587.842529296875
13.594868659973145, 405.9341125488281, 623.7882080078125, 856.138427734375, 889.7006225585938, 760.79736328125, 593.424072265625
13.702582359313965, 405.8861389160156, 548.7991333007812, 822.0890502929688, 884.6552124023438, 787.2310180664062, 619.6846923828125
13.813985824584961, 405.90887451171875, 522.0890502929688, 799.6329956054688, 877.474365234375, 788.9143676757812, 626.7232666015625
13.920594215393066, 405.9128112792969, 523.3003540039062, 796.6494140625, 875.6239013671875, 786.6460571289062, 624.9196166992188
14.036652565002441, 405.8852844238281, 528.17724609375, 804.3055419921875, 876.9381713867188, 782.4370727539062, 619.7307739257812
14.152193069458008, 405.8714294433594, 542.6978759765625, 820.7232055664062, 882.064697265625, 777.7918701171875, 612.2188720703125
14.254913330078125, 405.8625793457031, 555.2576904296875, 830.8615112304688, 885.12060546875, 775.5845947265625, 608.6383666992188
14.373824119567871, 405.8531188964844, 571.4358520507812, 840.784912109375, 887.7581787109375, 772.7171020507812, 605.0250244140625
14.511479377746582, 405.85662841796875, 586.9319458007812, 847.3435668945312, 888.93603515625, 770.6892700195312, 601.9189453125
14.615102767944336, 405.85845947265625, 598.4462890625, 850.3529052734375, 889.3577880859375, 769.1951293945312, 600.3600463867188
14.734623908996582, 405.8634338378906, 606.6295166015625, 852.1109008789062, 889.7642211914062, 768.1962280273438, 599.38134765625
14.834779739379883, 405.8709716796875, 609.5681762695312, 852.8908081054688, 890.20458984375, 768.0387573242188, 599.0450439453125
14.956520080566406, 405.9348449707031, 577.73095703125, 843.3369140625, 890.8102416992188, 781.5106201171875, 610.0333862304688
15.064752578735352, 405.9542236328125, 556.2406005859375, 819.1503295898438, 886.6658325195312, 793.965576171875, 624.2293701171875
15.168684005737305, 405.989501953125, 559.4371948242188, 799.2048950195312, 879.1573486328125, 795.5752563476562, 633.2756958007812
15.284010887145996, 405.974365234375, 550.675537109375, 801.3515014648438, 877.8350219726562, 792.8997802734375, 630.9174194335938
15.392197608947754, 406.02069091796875, 525.677001953125, 795.9432983398438, 876.3840942382812, 795.8179931640625, 633.2349243164062
15.509973526000977, 406.085205078125, 502.9438171386719, 771.4270629882812, 867.2093505859375, 800.1304321289062, 644.007568359375
15.62722396850586, 406.1304016113281, 495.485595703125, 755.8062744140625, 856.7577514648438, 797.38916015625, 647.1806030273438
15.727731704711914, 406.2623291015625, 485.98150634765625, 732.0074462890625, 853.922607421875, 800.8275146484375, 654.62890625
15.841508865356445, 406.2466125488281, 483.7662658691406, 728.2745971679688, 853.7852172851562, 812.63330078125, 663.443115234375
15.965372085571289, 406.3141784667969, 479.998046875, 720.8992919921875, 855.6762084960938, 818.9619750976562, 669.539794921875
16.088680267333984, 406.606689453125, 472.20697021484375, 686.2860107421875, 824.9010620117188, 822.181396484375, 689.7890014648438
16.198307037353516, 406.70684814453125, 472.8815002441406, 685.7463989257812, 812.6062622070312, 806.9293212890625, 682.3002319335938
16.315919876098633, 406.7952575683594, 467.9383850097656, 688.4050903320312, 811.1044921875, 806.77734375, 674.6915283203125
16.43964958190918, 406.5616455078125, 472.789306640625, 705.9549560546875, 827.51611328125, 804.798828125, 662.8737182617188
16.56282615661621, 406.6609802246094, 467.7978820800781, 698.1489868164062, 827.9501953125, 810.4092407226562, 667.2962646484375
16.689741134643555, 406.5999450683594, 474.84307861328125, 700.9859008789062, 822.1124267578125, 812.8971557617188, 668.6031494140625
16.796995162963867, 406.3053283691406, 495.6427917480469, 737.4635620117188, 846.4338989257812, 812.3302612304688, 657.5698852539062
16.903837203979492, 406.20794677734375, 500.1981201171875, 768.4390869140625, 864.614501953125, 812.1254272460938, 657.9266967773438
17.01592254638672, 406.2131652832031, 493.0436706542969, 774.2424926757812, 870.5667724609375, 813.5236206054688, 661.8931884765625
17.135406494140625, 406.23480224609375, 477.0657043457031, 760.1882934570312, 868.1442260742188, 814.9436645507812, 667.549072265625
17.254356384277344, 406.1866455078125, 474.5502624511719, 760.4229125976562, 871.2512817382812, 813.1107788085938, 664.840087890625
17.360109329223633, 406.0946960449219, 480.8254089355469, 777.8670043945312, 879.3154907226562, 808.51904296875, 655.660888671875
17.48253059387207, 406.07757568359375, 489.112060546875, 787.3763427734375, 883.1947021484375, 808.4136352539062, 652.4307861328125
17.624248504638672, 406.0390625, 498.6046142578125, 799.2249755859375, 886.1087036132812, 802.6329345703125, 640.2333984375
17.73093032836914, 405.99005126953125, 514.3135375976562, 826.7979125976562, 888.9421997070312, 796.2349853515625, 626.8753051757812
17.861949920654297, 406.04681396484375, 492.978515625, 816.8346557617188, 894.1473999023438, 802.9202270507812, 634.1569213867188
17.971155166625977, 406.0188903808594, 500.2494812011719, 817.4993286132812, 892.9006958007812, 800.420654296875, 630.5315551757812
18.103893280029297, 406.01019287109375, 507.53485107421875, 827.7053833007812, 896.7692260742188, 795.9013061523438, 625.7980346679688
18.221904754638672, 406.0284729003906, 506.6912536621094, 824.014892578125, 897.5247802734375, 800.21728515625, 628.7730102539062
18.3585147857666, 406.0286560058594, 507.07666015625, 820.9275512695312, 895.14794921875, 801.435302734375, 631.4349365234375
18.461353302001953, 406.016845703125, 510.7466735839844, 828.8243408203125, 896.5054931640625, 798.7908935546875, 626.72021484375
18.57473373413086, 406.012451171875, 511.828369140625, 835.6444702148438, 898.1184692382812, 795.53076171875, 623.9248046875
18.69973373413086, 406.0119934082031, 511.0098571777344, 839.7745971679688, 899.411865234375, 794.1822509765625, 622.7520141601562
18.837547302246094, 406.01019287109375, 511.98748779296875, 843.2634887695312, 900.7105102539062, 792.558349609375, 621.443359375
18.989484786987305, 406.01055908203125, 515.8006591796875, 846.9963989257812, 901.9403076171875, 791.548095703125, 620.1502685546875
19.156997680664062, 406.0142822265625, 519.9526977539062, 850.0953369140625, 902.7545776367188, 791.160400390625, 618.93408203125
19.3416805267334, 406.0182800292969, 526.1637573242188, 852.5364990234375, 903.4778442382812, 790.6812744140625, 617.7665405273438
19.5452938079834, 406.02508544921875, 528.826416015625, 854.7632446289062, 904.2215576171875, 790.6897583007812, 617.03466796875
19.654796600341797, 406.0282897949219, 530.1853637695312, 855.9735107421875, 904.5573120117188, 790.2924194335938, 616.6049194335938
19.769775390625, 406.04034423828125, 526.5830688476562, 852.9584350585938, 904.9884033203125, 796.3999633789062, 621.7058715820312
19.962051391601562, 406.0611267089844, 495.91143798828125, 846.9093017578125, 904.47607421875, 800.0136108398438, 627.5178833007812
20.135086059570312, 406.0836181640625, 493.9966735839844, 835.7259521484375, 901.4635009765625, 804.4129638671875, 633.038818359375
20.29378890991211, 406.095703125, 492.8433837890625, 827.962158203125, 899.3087768554688, 805.280517578125, 634.983154296875
20.468759536743164, 406.1031188964844, 491.38702392578125, 825.2862548828125, 898.7257080078125, 804.1444091796875, 634.0428466796875
20.661663055419922, 406.1004638671875, 495.1504821777344, 831.4122314453125, 902.0880126953125, 803.6514282226562, 630.5599975585938
20.765409469604492, 406.0867004394531, 510.2657470703125, 840.0630493164062, 903.779296875, 796.858642578125, 624.9659423828125
20.87434196472168, 406.09197998046875, 495.5795593261719, 841.5554809570312, 906.8070068359375, 799.9566650390625, 625.6781005859375
20.988719940185547, 406.1191101074219, 486.0008850097656, 829.494140625, 906.3095703125, 808.67578125, 634.361572265625
21.08875274658203, 406.19970703125, 475.9542541503906, 788.7159423828125, 892.598876953125, 817.2210693359375, 646.5043334960938
21.195110321044922, 406.2713623046875, 471.56072998046875, 751.7086181640625, 875.8716430664062, 817.9383544921875, 660.9990844726562
21.324390411376953, 406.36224365234375, 459.667724609375, 732.3789672851562, 864.7169189453125, 817.4861450195312, 666.4639892578125
21.4393253326416, 406.44720458984375, 446.1720275878906, 705.4992065429688, 851.1249389648438, 819.4676513671875, 671.3938598632812
21.572376251220703, 406.6014709472656, 445.6684875488281, 692.5658569335938, 830.4422607421875, 812.728759765625, 673.6323852539062
21.67253303527832, 406.7803649902344, 442.1879577636719, 686.7229614257812, 827.2188110351562, 826.00341796875, 689.6886596679688
21.782957077026367, 406.96185302734375, 438.9413757324219, 678.4400024414062, 821.081298828125, 828.7001953125, 698.7529907226562
21.88351821899414, 407.2151184082031, 433.39569091796875, 674.4495239257812, 813.3207397460938, 824.2631225585938, 703.1698608398438
21.986120223999023, 407.33404541015625, 431.042724609375, 673.5059204101562, 813.1813354492188, 824.404296875, 703.6666870117188
22.089111328125, 407.3683776855469, 429.14697265625, 673.603759765625, 814.7177124023438, 825.4712524414062, 703.4302978515625
22.200077056884766, 407.30792236328125, 427.4395446777344, 676.9920654296875, 818.2537231445312, 826.9012451171875, 702.4344482421875
22.30394172668457, 407.2471008300781, 426.30133056640625, 678.7508544921875, 821.6251831054688, 828.8711547851562, 702.1015625
22.412376403808594, 407.155029296875, 425.91754150390625, 683.406982421875, 822.8855590820312, 829.2274780273438, 701.3206176757812
22.522701263427734, 406.969970703125, 425.4900817871094, 695.391845703125, 830.0849609375, 829.4346923828125, 698.0047607421875
22.624656677246094, 406.77020263671875, 427.8428649902344, 707.4747314453125, 839.17919921875, 829.0669555664062, 693.8995971679688
22.7323055267334, 406.6578063964844, 428.44482421875, 713.0103149414062, 846.2559204101562, 829.8873291015625, 691.6091918945312
22.834978103637695, 406.60504150390625, 427.4931640625, 711.9378662109375, 850.7852783203125, 831.3037109375, 690.813720703125
22.93675994873047, 406.5699157714844, 425.87200927734375, 708.7202758789062, 852.6434936523438, 832.0658569335938, 689.6961059570312
23.039276123046875, 406.5333557128906, 419.5732421875, 705.9092407226562, 849.52392578125, 832.1010131835938, 688.6066284179688
23.147109985351562, 406.51055908203125, 417.670166015625, 700.7061157226562, 844.2510986328125, 827.7886352539062, 688.4219360351562
23.256729125976562, 406.5000305175781, 417.6771240234375, 694.8394165039062, 838.23193359375, 821.251220703125, 687.693603515625
23.372093200683594, 406.47845458984375, 418.04803466796875, 693.5721435546875, 833.9854125976562, 816.041015625, 673.7846069335938
23.497682571411133, 406.4755554199219, 418.7554016113281, 695.4793701171875, 836.3387451171875, 818.70703125, 673.4881591796875
23.622711181640625, 406.453857421875, 419.87139892578125, 705.540283203125, 845.1087646484375, 817.4903564453125, 669.1478271484375
23.727113723754883, 406.4189758300781, 419.7552185058594, 712.122314453125, 854.3648681640625, 818.6355590820312, 666.934326171875
23.837472915649414, 406.331298828125, 421.11126708984375, 727.4147338867188, 863.9642333984375, 818.180419921875, 662.7412109375
23.971614837646484, 406.2735290527344, 420.7623291015625, 752.3499145507812, 880.1626586914062, 818.9103393554688, 657.5170288085938
24.09087371826172, 406.2570495605469, 420.36370849609375, 768.0807495117188, 887.6350708007812, 818.8578491210938, 655.3206176757812
24.22892951965332, 406.25115966796875, 420.9315185546875, 781.912841796875, 893.9403686523438, 818.7234497070312, 653.309326171875
24.332853317260742, 406.2427062988281, 421.6727294921875, 789.3250732421875, 896.74755859375, 818.7557983398438, 652.1544189453125
24.447431564331055, 406.2383728027344, 422.51904296875, 796.5249633789062, 899.5018920898438, 818.5136108398438, 651.0765991210938
24.573753356933594, 406.236572265625, 424.4447021484375, 802.7813720703125, 901.9091186523438, 818.0994873046875, 649.8975830078125
24.713024139404297, 406.23455810546875, 425.84234619140625, 808.475341796875, 904.2272338867188, 817.7388305664062, 648.6689453125
24.866567611694336, 406.23406982421875, 426.1218566894531, 814.135498046875, 906.5995483398438, 817.296630859375, 647.0320434570312
25.035852432250977, 406.2333068847656, 426.5934753417969, 819.8165893554688, 908.8640747070312, 816.8766479492188, 645.353759765625
25.22248649597168, 406.2345886230469, 418.3088073730469, 825.9796752929688, 911.349365234375, 816.6583251953125, 643.8974609375
25.322860717773438, 406.2327575683594, 415.8407287597656, 830.6094360351562, 912.61767578125, 815.6281127929688, 642.39990234375
25.428251266479492, 406.2374267578125, 414.6083068847656, 832.6683959960938, 914.0279541015625, 816.7689208984375, 642.7908325195312
25.53891372680664, 406.2353820800781, 413.492431640625, 836.450439453125, 914.64404296875, 815.325439453125, 641.2848510742188
25.655107498168945, 406.23828125, 414.2147521972656, 838.3626708984375, 916.1937866210938, 816.5592041015625, 641.6768188476562
25.777111053466797, 406.2373046875, 427.5090637207031, 841.1131591796875, 916.6542358398438, 816.1354370117188, 641.25927734375
25.905216217041016, 406.25506591796875, 408.7872009277344, 831.1153564453125, 916.7442016601562, 823.2495727539062, 647.79736328125
26.06084442138672, 406.2684631347656, 416.8895263671875, 822.6481323242188, 913.2506713867188, 825.087158203125, 650.8346557617188
26.232423782348633, 406.2751159667969, 406.6887512207031, 818.2478637695312, 911.6118774414062, 824.8900756835938, 651.8919677734375
26.42159080505371, 406.287841796875, 408.6744079589844, 813.0227661132812, 910.9176635742188, 826.1142578125, 653.3233642578125
26.523324966430664, 406.2857971191406, 408.86834716796875, 815.3060302734375, 911.3331298828125, 824.3449096679688, 651.701416015625
26.6243839263916, 406.2925720214844, 408.7060241699219, 814.9327392578125, 912.4976196289062, 825.670654296875, 652.4105834960938
