time, pn-10A04R03T01, pn-10A12R03T01, pn-10A22R03T01, pn-10A35R03T01, pn-10A49R03T01, pn-10A58R03T01
9.241653442382812, 301891.90625, 301401.3125, 301029.03125, 300673.34375, 300438.21875, 300238.15625
9.36587905883789, 301348.09375, 301048.8125, 300803.5, 300520.21875, 300331.21875, 300176.15625
9.47632122039795, 300905.59375, 300725.75, 300558.21875, 300354.75, 300216.96875, 300114.1875
9.604170799255371, 300340.53125, 300315.96875, 300253.59375, 300162.03125, 300097.78125, 300051.71875
9.7063570022583, 300318.59375, 300274.34375, 300209.3125, 300138.1875, 300084.34375, 300044.375
9.81099796295166, 300415.5625, 300357.125, 300268.375, 300173.5, 300106.25, 300055.71875
9.916252136230469, 300455.125, 300381.0, 300287.78125, 300182.21875, 300109.875, 300057.4375
10.024580001831055, 300413.0625, 300351.15625, 300271.28125, 300172.125, 300102.65625, 300053.5
10.142511367797852, 300227.0625, 300198.8125, 300158.5, 300103.78125, 300062.4375, 300032.96875
10.259915351867676, 300399.6875, 300342.84375, 300269.6875, 300183.96875, 300113.4375, 300058.9375
10.36429214477539, 300370.53125, 300307.6875, 300241.375, 300158.5625, 300095.46875, 300049.59375
10.485121726989746, 300341.21875, 300291.96875, 300231.1875, 300153.5, 300093.1875, 300048.5625
10.62499713897705, 300489.65625, 300434.625, 300345.25, 300231.125, 300141.15625, 300073.09375
10.747456550598145, 300625.6875, 300560.875, 300453.96875, 300301.3125, 300184.59375, 300096.875
10.868762016296387, 301299.8125, 301112.84375, 300914.9375, 300629.6875, 300412.0625, 300231.25
10.968807220458984, 303480.8125, 302978.46875, 302431.65625, 301727.125, 301137.9375, 300606.9375
11.075837135314941, 302816.90625, 302389.9375, 302007.78125, 301415.1875, 300903.3125, 300482.875
11.179330825805664, 301450.25, 301106.59375, 300918.90625, 300628.65625, 300414.6875, 300238.21875
11.30512809753418, 300502.40625, 300245.34375, 300206.125, 300126.96875, 300071.71875, 300037.1875
11.416966438293457, 300630.5625, 300300.53125, 300240.0, 300166.375, 300104.25, 300055.28125
11.517003059387207, 300764.3125, 300409.9375, 300355.90625, 300232.09375, 300132.09375, 300067.3125
11.63078784942627, 301204.84375, 300868.84375, 300733.59375, 300502.3125, 300320.125, 300175.375
11.744063377380371, 300706.375, 300379.78125, 300314.15625, 300196.96875, 300115.53125, 300061.6875
11.844770431518555, 300583.46875, 300240.9375, 300197.625, 300129.03125, 300076.3125, 300039.6875
11.96135139465332, 300500.0625, 300140.28125, 300112.71875, 300075.6875, 300046.0, 300025.125
12.096308708190918, 300477.46875, 300095.15625, 300077.125, 300055.25, 300035.40625, 300020.34375
12.197901725769043, 300473.53125, 300071.15625, 300057.40625, 300042.65625, 300028.53125, 300017.1875
12.309907913208008, 300503.8125, 300064.46875, 300051.75, 300039.625, 300027.4375, 300016.90625
12.433394432067871, 300536.78125, 300063.75, 300050.75, 300039.28125, 300027.53125, 300017.03125
12.569539070129395, 300587.4375, 300074.09375, 300058.25, 300044.375, 300030.34375, 300018.1875
12.719637870788574, 300562.84375, 300063.78125, 300050.1875, 300038.71875, 300027.0625, 300016.75
12.88512134552002, 300613.71875, 300045.8125, 300036.34375, 300028.96875, 300021.40625, 300014.25
13.067567825317383, 300757.0625, 300047.65625, 300038.25, 300031.09375, 300023.3125, 300015.375
13.26871395111084, 300872.78125, 300046.125, 300037.875, 300031.40625, 300023.90625, 300015.75
13.37689208984375, 300980.75, 300044.21875, 300035.84375, 300029.4375, 300022.375, 300014.96875
13.490478515625, 300999.34375, 300040.25, 300033.3125, 300027.875, 300021.6875, 300014.75
13.594868659973145, 302080.34375, 300095.46875, 300077.6875, 300061.59375, 300042.96875, 300024.75
13.702582359313965, 301653.40625, 300528.28125, 300426.34375, 300289.40625, 300180.0625, 300095.125
13.813985824584961, 301852.34375, 300727.4375, 300584.0625, 300386.1875, 300238.0, 300126.78125
13.920594215393066, 301849.90625, 300710.625, 300576.96875, 300379.9375, 300233.5625, 300125.03125
14.036652565002441, 301625.4375, 300481.59375, 300390.4375, 300248.90625, 300147.90625, 300078.375
14.152193069458008, 301561.625, 300379.5625, 300303.21875, 300195.8125, 300117.0, 300061.65625
14.254913330078125, 301502.59375, 300302.3125, 300239.59375, 300156.125, 300093.21875, 300048.6875
14.373824119567871, 301397.125, 300201.8125, 300158.1875, 300103.78125, 300062.03125, 300032.75
14.511479377746582, 301350.1875, 300146.03125, 300113.875, 300077.6875, 300048.03125, 300026.25
14.615102767944336, 301340.21875, 300113.125, 300087.8125, 300061.6875, 300039.03125, 300021.9375
14.734623908996582, 301380.96875, 300075.71875, 300058.6875, 300041.53125, 300026.40625, 300015.59375
14.834779739379883, 301483.03125, 300082.5625, 300064.90625, 300047.625, 300031.3125, 300018.3125
14.956520080566406, 302002.0625, 300314.5, 300245.96875, 300173.21875, 300108.40625, 300056.15625
15.064752578735352, 302441.15625, 300703.4375, 300529.96875, 300351.1875, 300215.0625, 300111.125
15.168684005737305, 302698.09375, 301085.8125, 300794.375, 300501.375, 300316.90625, 300172.9375
15.284010887145996, 302346.6875, 300874.96875, 300703.625, 300449.78125, 300280.21875, 300152.375
15.392197608947754, 302748.75, 301144.125, 300942.9375, 300643.96875, 300418.125, 300233.5625
15.509973526000977, 303242.375, 301582.53125, 301332.40625, 300952.5, 300642.28125, 300356.09375
15.62722396850586, 303754.96875, 301887.59375, 301609.84375, 301178.21875, 300785.53125, 300429.0625
15.727731704711914, 305081.21875, 303099.5625, 302594.0625, 301879.96875, 301230.4375, 300666.59375
15.841508865356445, 305083.625, 303011.9375, 302527.25, 301834.71875, 301205.75, 300655.4375
15.965372085571289, 305687.6875, 303543.59375, 302938.96875, 302137.21875, 301428.375, 300784.21875
16.088680267333984, 308281.1875, 306150.21875, 305105.75, 303766.71875, 302544.75, 301425.9375
16.198307037353516, 309129.40625, 307020.90625, 305808.0, 304279.03125, 302877.15625, 301611.84375
16.315919876098633, 309717.65625, 307645.21875, 306462.9375, 304763.59375, 303200.625, 301811.46875
16.43964958190918, 307297.125, 305474.4375, 304778.65625, 303549.71875, 302363.8125, 301328.40625
16.56282615661621, 308566.125, 306503.15625, 305534.6875, 304113.0625, 302746.28125, 301542.53125
16.689741134643555, 308170.15625, 305964.28125, 305191.59375, 303902.9375, 302616.75, 301470.03125
16.796995162963867, 305634.03125, 303541.46875, 303080.53125, 302307.09375, 301537.8125, 300852.6875
16.903837203979492, 304700.5625, 302658.90625, 302286.21875, 301709.0625, 301154.25, 300641.84375
17.01592254638672, 304705.875, 302646.0, 302238.65625, 301663.9375, 301133.59375, 300631.71875
17.135406494140625, 304816.875, 302772.40625, 302342.9375, 301730.875, 301171.5625, 300653.375
17.254356384277344, 304285.46875, 302285.625, 301945.3125, 301436.5, 300976.96875, 300547.8125
17.360109329223633, 303389.28125, 301461.625, 301266.25, 300945.71875, 300660.21875, 300378.78125
17.48253059387207, 303234.78125, 301266.3125, 301111.03125, 300831.125, 300586.53125, 300344.125
17.624248504638672, 302958.4375, 300883.375, 300776.09375, 300576.375, 300407.6875, 300259.625
17.73093032836914, 302586.53125, 300418.9375, 300362.75, 300264.21875, 300187.90625, 300130.09375
17.861949920654297, 303171.46875, 300891.875, 300731.0625, 300510.0625, 300343.84375, 300214.625
17.971155166625977, 302892.28125, 300602.65625, 300509.25, 300365.0, 300253.53125, 300151.75
18.103893280029297, 302783.59375, 300461.21875, 300381.65625, 300262.84375, 300173.4375, 300102.59375
18.221904754638672, 302905.6875, 300566.25, 300472.125, 300327.125, 300214.21875, 300123.8125
18.3585147857666, 302899.96875, 300540.0, 300457.03125, 300322.1875, 300213.71875, 300124.25
18.461353302001953, 302810.5625, 300429.4375, 300358.1875, 300248.84375, 300161.8125, 300090.96875
18.57473373413086, 302783.0, 300372.5625, 300308.4375, 300215.375, 300139.21875, 300076.25
18.69973373413086, 302790.21875, 300344.65625, 300284.1875, 300199.5625, 300127.25, 300068.90625
18.837547302246094, 302783.125, 300301.5, 300247.6875, 300173.75, 300108.875, 300057.25
18.989484786987305, 302779.4375, 300266.34375, 300217.21875, 300152.5625, 300094.34375, 300049.5
19.156997680664062, 302794.1875, 300240.65625, 300194.59375, 300135.625, 300080.40625, 300042.0625
19.3416805267334, 302823.0625, 300208.5625, 300168.53125, 300118.40625, 300070.8125, 300037.65625
19.5452938079834, 302887.4375, 300186.125, 300150.15625, 300106.59375, 300064.03125, 300034.3125
19.654796600341797, 302909.4375, 300172.21875, 300138.65625, 300098.59375, 300058.9375, 300031.78125
19.769775390625, 303020.28125, 300253.28125, 300197.9375, 300139.53125, 300083.21875, 300043.53125
19.962051391601562, 303215.375, 300357.75, 300287.8125, 300197.625, 300115.9375, 300058.96875
20.135086059570312, 303429.8125, 300486.8125, 300399.875, 300270.59375, 300159.28125, 300081.8125
20.29378890991211, 303537.0, 300543.5, 300445.4375, 300298.0, 300175.875, 300091.71875
20.468759536743164, 303596.40625, 300526.46875, 300434.625, 300290.875, 300170.5625, 300089.90625
20.661663055419922, 303568.6875, 300444.4375, 300367.5625, 300247.09375, 300154.625, 300079.03125
20.765409469604492, 303444.09375, 300300.21875, 300249.5, 300169.4375, 300108.25, 300056.96875
20.87434196472168, 303501.53125, 300334.75, 300278.90625, 300192.15625, 300122.34375, 300063.9375
20.988719940185547, 303764.1875, 300536.40625, 300444.9375, 300307.125, 300193.75, 300099.15625
21.08875274658203, 304506.0, 301247.34375, 300971.9375, 300667.46875, 300430.65625, 300237.40625
21.195110321044922, 305124.875, 301800.0, 301461.03125, 301023.65625, 300667.78125, 300361.96875
21.324390411376953, 305922.96875, 302518.40625, 302112.46875, 301538.5625, 300981.25, 300528.3125
21.4393253326416, 306679.28125, 303221.78125, 302665.5, 301897.375, 301212.03125, 300615.375
21.572376251220703, 308105.0625, 304502.03125, 303747.65625, 302689.125, 301757.71875, 300960.46875
21.67253303527832, 309782.1875, 306239.96875, 305083.4375, 303700.78125, 302472.625, 301369.625
21.782957077026367, 311450.84375, 307857.6875, 306518.4375, 304684.59375, 303019.0, 301659.65625
21.88351821899414, 313747.34375, 310025.5, 308470.21875, 306170.84375, 304114.3125, 302344.84375
21.986120223999023, 314862.4375, 311120.28125, 309504.46875, 307064.4375, 304832.15625, 302795.0625
22.089111328125, 315195.75, 311458.3125, 309808.375, 307380.21875, 305095.40625, 302962.75
22.200077056884766, 314625.96875, 310915.28125, 309351.84375, 307043.125, 304858.59375, 302820.625
22.30394172668457, 314060.875, 310339.71875, 308877.53125, 306659.40625, 304561.5, 302625.3125
22.412376403808594, 313209.625, 309536.96875, 308232.34375, 306183.0625, 304216.4375, 302431.46875
22.522701263427734, 311501.6875, 307894.90625, 306849.75, 305174.53125, 303529.09375, 302058.34375
22.624656677246094, 309648.3125, 306073.03125, 305284.1875, 303983.125, 302694.0625, 301537.6875
22.7323055267334, 308610.0, 305031.71875, 304377.5625, 303299.375, 302229.34375, 301255.78125
22.834978103637695, 308130.46875, 304534.25, 303942.03125, 302971.71875, 302013.875, 301136.15625
22.93675994873047, 307818.6875, 304196.21875, 303652.4375, 302760.78125, 301888.5625, 301091.03125
23.039276123046875, 307490.15625, 303857.03125, 303336.75, 302513.4375, 301724.375, 301009.5625
23.147109985351562, 307296.78125, 303624.96875, 303115.375, 302312.5, 301573.1875, 300892.21875
23.256729125976562, 307211.9375, 303497.84375, 302990.4375, 302197.21875, 301476.5625, 300832.09375
23.372093200683594, 307017.53125, 303268.21875, 302771.125, 302001.15625, 301315.0, 300728.9375
23.497682571411133, 306991.40625, 303233.15625, 302734.15625, 301980.5, 301315.4375, 300741.6875
23.622711181640625, 306803.8125, 303073.21875, 302611.75, 301943.90625, 301375.03125, 300898.21875
23.727113723754883, 306477.59375, 302755.46875, 302321.59375, 301722.03125, 301232.78125, 300851.9375
23.837472915649414, 305657.34375, 301953.28125, 301620.78125, 301145.125, 300766.3125, 300455.5625
23.971614837646484, 305108.875, 301392.15625, 301141.28125, 300790.4375, 300534.15625, 300315.28125
24.09087371826172, 304955.65625, 301194.1875, 300987.34375, 300698.65625, 300485.28125, 300312.75
24.22892951965332, 304908.4375, 301089.15625, 300907.3125, 300653.53125, 300464.1875, 300315.21875
24.332853317260742, 304843.125, 300968.09375, 300808.3125, 300572.0, 300393.125, 300252.75
24.447431564331055, 304824.4375, 300880.125, 300743.3125, 300526.21875, 300360.84375, 300232.65625
24.573753356933594, 304827.8125, 300806.4375, 300688.65625, 300490.1875, 300337.71875, 300220.09375
24.713024139404297, 304808.5, 300732.125, 300624.46875, 300441.125, 300299.4375, 300190.09375
24.866567611694336, 304787.03125, 300661.34375, 300560.5, 300391.625, 300260.96875, 300160.21875
25.035852432250977, 304765.8125, 300589.5, 300495.59375, 300341.5625, 300222.625, 300132.125
25.22248649597168, 304774.96875, 300522.875, 300437.4375, 300297.9375, 300190.25, 300109.46875
25.322860717773438, 304762.03125, 300460.15625, 300386.40625, 300262.25, 300166.125, 300094.71875
25.428251266479492, 304811.6875, 300469.03125, 300393.65625, 300267.21875, 300168.8125, 300095.375
25.53891372680664, 304802.375, 300413.71875, 300344.84375, 300232.1875, 300145.3125, 300081.46875
25.655107498168945, 304830.0625, 300421.90625, 300348.625, 300235.6875, 300147.9375, 300082.78125
25.777111053466797, 304817.8125, 300409.84375, 300333.375, 300223.90625, 300139.4375, 300077.53125
25.905216217041016, 304969.84375, 300558.4375, 300458.59375, 300312.125, 300195.40625, 300107.9375
26.06084442138672, 305089.59375, 300639.40625, 300524.9375, 300361.375, 300228.53125, 300127.15625
26.232423782348633, 305153.5, 300654.75, 300525.0, 300354.9375, 300222.0, 300123.0
26.42159080505371, 305271.0625, 300731.65625, 300567.875, 300385.21875, 300241.65625, 300134.0625
26.523324966430664, 305254.15625, 300689.15625, 300514.9375, 300346.71875, 300216.375, 300119.875
26.6243839263916, 305316.75, 300736.875, 300550.125, 300368.21875, 300230.03125, 300127.46875
26.73049545288086, 305297.6875, 300704.15625, 300511.34375, 300338.5625, 300209.96875, 300115.875
26.84191131591797, 305345.84375, 300729.90625, 300518.25, 300342.875, 300212.5, 300117.09375
26.958898544311523, 305443.1875, 300799.5, 300585.3125, 300389.65625, 300242.1875, 300133.4375
27.059911727905273, 305521.375, 300852.46875, 300631.0625, 300420.28125, 300261.8125, 300144.71875
27.165220260620117, 305734.34375, 301018.03125, 300757.0, 300511.15625, 300323.6875, 300182.40625
27.281322479248047, 305864.46875, 301105.53125, 300818.5, 300553.625, 300353.625, 300202.71875
27.409324645996094, 305960.5625, 301157.875, 300864.03125, 300590.0625, 300382.3125, 300223.8125
27.55044937133789, 306053.15625, 301224.5, 300904.1875, 300618.6875, 300402.03125, 300234.15625
27.706037521362305, 306132.78125, 301265.34375, 300922.875, 300635.75, 300415.15625, 300240.5
27.877573013305664, 306164.5, 301241.5, 300896.75, 300620.09375, 300406.40625, 300235.875
28.066692352294922, 306268.15625, 301287.90625, 300938.28125, 300660.0625, 300443.375, 300273.71875
28.247093200683594, 306319.15625, 301327.03125, 300929.71875, 300649.65625, 300433.9375, 300264.625
28.445985794067383, 306379.0625, 301358.46875, 300925.6875, 300637.125, 300415.28125, 300240.0625
28.552949905395508, 306419.40625, 301383.4375, 300944.03125, 300651.15625, 300425.625, 300245.09375
28.669546127319336, 307064.59375, 302104.5625, 301433.0625, 300950.375, 300638.84375, 300366.53125
28.772014617919922, 308078.03125, 303104.53125, 302308.125, 301547.25, 301014.3125, 300566.625
28.890636444091797, 309219.125, 304099.25, 303391.9375, 302442.21875, 301580.96875, 300849.9375
29.027956008911133, 309032.71875, 303851.65625, 303256.0625, 302480.0625, 301676.6875, 300935.46875
29.127979278564453, 308249.90625, 303050.75, 302517.28125, 301905.28125, 301305.5625, 300740.75
29.230329513549805, 307263.96875, 302044.21875, 301582.3125, 301171.96875, 300820.34375, 300471.5
29.34757423400879, 307158.6875, 301859.3125, 301444.625, 301054.78125, 300744.6875, 300433.21875
29.455224990844727, 306799.28125, 301442.65625, 301083.53125, 300781.5625, 300541.5, 300317.59375
29.574316024780273, 306778.09375, 301381.53125, 301026.78125, 300732.78125, 300492.0, 300286.21875
29.68804168701172, 306919.28125, 301508.15625, 301153.84375, 300855.0, 300611.15625, 300409.46875
29.801258087158203, 306909.28125, 301504.25, 301116.625, 300831.1875, 300591.25, 300384.375
29.90191078186035, 306818.125, 301430.8125, 301008.40625, 300747.0625, 300525.25, 300334.875
30.018430709838867, 306694.8125, 301315.5625, 300874.3125, 300640.625, 300441.0625, 300275.375
30.153316497802734, 306555.96875, 301158.59375, 300717.53125, 300515.875, 300347.8125, 300218.84375
30.25485610961914, 306463.96875, 301066.3125, 300623.90625, 300444.90625, 300299.0625, 300191.125
30.366804122924805, 306392.78125, 300996.125, 300539.9375, 300383.25, 300257.46875, 300167.46875
30.490224838256836, 306369.59375, 301002.375, 300513.375, 300356.53125, 300238.46875, 300156.59375
30.626296997070312, 306426.1875, 301094.34375, 300551.75, 300381.15625, 300254.90625, 300169.09375
30.776317596435547, 306550.625, 301246.15625, 300658.90625, 300462.6875, 300314.65625, 300213.3125
30.916311264038086, 306588.40625, 301256.4375, 300644.6875, 300456.5, 300313.5, 300216.40625
31.070653915405273, 306676.875, 301284.8125, 300639.59375, 300450.25, 300306.6875, 300209.96875
31.24081802368164, 306793.96875, 301376.75, 300683.65625, 300482.96875, 300329.78125, 300225.84375
31.428422927856445, 306888.84375, 301465.84375, 300714.28125, 300509.875, 300350.90625, 300241.65625
31.52931785583496, 306940.9375, 301501.9375, 300721.28125, 300516.40625, 300354.875, 300244.625
31.635257720947266, 306949.15625, 301499.0, 300697.59375, 300495.75, 300339.46875, 300234.3125
31.736352920532227, 307030.4375, 301556.90625, 300734.65625, 300523.4375, 300358.84375, 300247.09375
31.84250259399414, 307145.40625, 301644.3125, 300794.09375, 300567.8125, 300391.21875, 300270.3125
31.953960418701172, 307193.0, 301689.09375, 300805.0, 300577.9375, 300401.875, 300280.78125
32.070987701416016, 307277.25, 301771.15625, 300829.90625, 300596.4375, 300415.75, 300291.03125
32.193870544433594, 307474.28125, 301968.5625, 300954.875, 300701.4375, 300502.53125, 300356.625
32.32289505004883, 307691.78125, 302186.78125, 301119.8125, 300819.1875, 300573.5625, 300396.71875
32.42387390136719, 309259.28125, 303850.5, 302582.78125, 301713.8125, 301115.65625, 300711.875
32.530738830566406, 310067.75, 304537.28125, 303334.625, 302408.5625, 301585.34375, 300915.75
32.63278579711914, 310415.125, 304799.8125, 303554.03125, 302707.96875, 301825.9375, 301042.3125
32.7356071472168, 310886.90625, 305230.71875, 303858.59375, 303010.3125, 302076.875, 301195.21875
32.842735290527344, 312086.59375, 306465.9375, 304674.34375, 303553.40625, 302453.125, 301417.09375
32.94447326660156, 314432.40625, 308969.84375, 306809.65625, 305189.625, 303545.0625, 302092.84375
33.045047760009766, 314650.375, 309313.6875, 307219.0, 305575.9375, 303799.25, 302140.875
33.148685455322266, 313971.34375, 308520.28125, 306691.8125, 305192.125, 303582.71875, 302070.09375
33.24956512451172, 313378.625, 307909.0, 306226.65625, 304856.25, 303358.0, 301993.6875
33.35223388671875, 313183.3125, 307692.125, 306016.5625, 304697.5625, 303211.5625, 301831.90625
33.45665740966797, 313222.8125, 307726.125, 306081.71875, 304786.3125, 303302.3125, 301885.375
